timestamp,symbol,price_qty_buy,price_qty_sell,price_qty_buy_diff,price_qty_sell_diff,alpha1,alpha2,alpha3,mid,bid,bid_amt,ask,ask_amt,ret_5,ret_10,ret_20,ret_100,ret_200
196000,AMETHYSTS,20004,220110,10008,210112,-2821.759075931089,53992.676584044224,-77833.45561091724,10003.5,10002,2,10005,-22,-0.000349877542859999,-0.000149947518368571,-0.00049982506122857,,
196100,AMETHYSTS,9996,10004,-10008,-210106,-4977.631353151763,-25236.926391169043,33339.12663344967,10000.0,9996,1,10004,-1,0.0,0.0,0.0,,
196200,AMETHYSTS,29994,10004,19998,0,2515.058052793766,-17665.84847381833,28002.6759800698,10001.0,9998,3,10004,-1,-9.999000099990002e-05,0.0,4.999500049995001e-05,,
196300,AMETHYSTS,249875,90018,219881,80014,67724.84063695563,11638.106068327172,72748.40558804187,9998.5,9995,25,10002,-9,0.00015002250337550632,0.00015002250337550632,0.00025003750562584387,,
196400,AMETHYSTS,9996,10004,-239879,-80014,-24556.31155413105,-15857.52575217098,-20296.95664717488,10000.0,9996,1,10004,-1,0.00015,0.00035,0.0,,
196500,AMETHYSTS,19992,20008,9996,10004,-14190.618087891737,-8099.068026519687,-12181.373988304926,10000.0,9996,2,10004,-2,0.0002,0.0,-0.00035,,
196600,AMETHYSTS,229885,230115,209893,210107,53034.46733847578,57362.75238143622,-7394.424392982955,10000.0,9995,23,10005,-23,0.0,0.0,0.0,,
196700,AMETHYSTS,9996,10004,-219889,-220111,-28842.572863066955,-25879.373332994648,-4347.854635789773,10000.0,9996,1,10004,-1,0.0001,-0.0001,0.0,,
196800,AMETHYSTS,19992,20008,9996,10004,-17191.001004146867,-15114.36133309625,-2611.912781473864,10000.0,9996,2,10004,-2,0.0,0.0,0.0,,
196900,AMETHYSTS,89982,250125,69990,230117,8963.299297097194,58455.047066832616,-65617.94766888433,10001.5,9998,9,10005,-25,0.0001999700044993251,-0.00014997750337449384,0.00014997750337449384,,
197000,AMETHYSTS,60000,10004,-29982,-240121,-2720.290492031965,-31117.767053217176,44684.83139866941,10002.0,10000,6,10004,-1,-0.0001999600079984003,-0.00034993001399720057,-0.0001999600079984003,,
197100,AMETHYSTS,19992,20008,-40008,10004,-13906.603344422376,-18781.236937252022,6806.098839201644,10000.0,9996,2,10004,-2,0.0,0.0,0.0,,
197200,AMETHYSTS,79984,10004,59992,-10004,8262.977658904336,-16148.065856076411,32082.05930352099,10001.0,9998,8,10004,-1,-0.00019998000199980003,4.999500049995001e-05,0.0,,
197300,AMETHYSTS,9996,10004,-69988,0,-15212.315638766962,-11303.646099253489,-8745.964417887408,10000.0,9996,1,10004,-1,0.0,0.0001,0.0001,,
197400,AMETHYSTS,10002,200100,6,190096,-10646.820947136874,49116.24773052256,-81283.57865073244,10003.5,10002,1,10005,-20,-0.000349877542859999,-0.000349877542859999,-0.000349877542859999,,
197500,AMETHYSTS,19992,20008,9990,-180092,-4455.774662995811,-19646.22658863421,27262.65280956054,10000.0,9996,2,10004,-2,-0.00015,-0.00035,0.0003,,
197600,AMETHYSTS,199900,200100,179908,180092,50853.35773590294,40275.24138795605,16283.991685736322,10000.0,9995,20,10005,-20,0.0,0.0,-0.0001,,
197700,AMETHYSTS,19992,40008,-179908,-160092,-18375.04958486795,-19834.931028430765,1843.9950114417925,9999.0,9996,2,10002,-4,0.00025002500250025,0.00010001000100010001,0.00020002000200020003,,
197800,AMETHYSTS,249875,250125,229883,210117,56102.36529059243,49150.64828009847,9012.797006865076,10000.0,9995,25,10005,-25,0.0001,0.0,-0.00015,,
197900,AMETHYSTS,239880,240120,-9995,-10005,36273.1557034147,31403.953796068927,5411.678204119045,10000.0,9995,24,10005,-24,0.0,0.0003,0.0,,
198000,AMETHYSTS,199900,90018,-39980,-150102,13397.208992390286,-23047.83234275175,47295.80692247143,9998.5,9995,20,10002,-9,-0.0002000300045006751,0.00015002250337550632,,,
198100,AMETHYSTS,9996,10004,-189904,-80014,-47593.1537053268,-40137.68263992622,-15578.515846517144,10000.0,9996,1,10004,-1,0.0,0.0,,,
198200,AMETHYSTS,29994,230115,19998,220111,-27315.80759372876,37936.92215205165,-89392.3095079103,10001.5,9998,3,10005,-23,-0.00014997750337449384,-4.999250112483127e-05,,,
198300,AMETHYSTS,99980,20008,69986,-210107,1874.7346843898704,-36476.25449356384,58401.81429525384,10001.0,9998,10,10004,-2,-9.999000099990002e-05,0.0,,,
198400,AMETHYSTS,19992,20008,-79988,0,-22684.085720927087,-25533.378145494687,3045.888577152302,10000.0,9996,2,10004,-2,0.0003,0.0,,,
198500,AMETHYSTS,219890,99980,199898,79972,44090.53999535104,6118.235298153719,49797.93314629138,9996.5,9995,22,9998,-10,0.0003501225428900115,0.0006502275796528785,,,
198600,AMETHYSTS,9996,10004,-209894,-89976,-32104.822003254278,-22710.035291292395,-18088.440112225177,10000.0,9996,1,10004,-1,0.0,-0.0001,,,
198700,AMETHYSTS,19992,20008,9996,10004,-19474.57540227799,-12895.824703904676,-10856.264067335109,10000.0,9996,2,10004,-2,0.0001,0.0001,,,
198800,AMETHYSTS,9996,10004,-9996,-10004,-16631.002781594594,-12028.277292733272,-6510.558440401064,10000.0,9996,1,10004,-1,0.0001,-0.00015,,,
198900,AMETHYSTS,10002,10004,6,0,-11639.901947116216,-8419.794104913291,-3903.9350642406384,10003.0,10002,1,10004,-1,-0.00029991002699190244,-0.00029991002699190244,,,
199000,AMETHYSTS,19992,20008,9990,10004,-5150.931362981351,-2892.655873439304,-2347.961038544383,10000.0,9996,2,10004,-2,0.0003,,,,
199100,AMETHYSTS,269865,270135,249873,250127,71356.24804591305,73013.24088859248,-1510.3766231266295,10000.0,9995,27,10005,-27,-0.0001,,,,
199200,AMETHYSTS,50000,90018,-219865,-180117,-16010.126367860874,-2925.831377985261,-16805.42597387598,10001.0,10000,5,10002,-9,0.0,,,,
199300,AMETHYSTS,29994,20008,-20006,-70010,-17208.88845750261,-23051.081964589685,9918.344415674415,10001.0,9998,3,10004,-2,-0.00024997500249975,,,,
199400,AMETHYSTS,9996,10004,-19998,-10004,-18045.621920251822,-19136.957375212776,1953.4066494046483,10000.0,9996,1,10004,-1,0.0,,,,
199500,AMETHYSTS,10002,10004,6,0,-12630.13534417628,-13395.870162648942,1174.4439896427891,10003.0,10002,1,10004,-1,,,,,
199600,AMETHYSTS,9996,70014,-6,60010,-8842.894740923393,8625.890886145742,-23301.73360621433,9999.0,9996,1,10002,-7,,,,,
199700,AMETHYSTS,79984,20008,69988,-50006,14806.373681353623,-8963.67637969798,34016.55983627141,10001.0,9998,8,10004,-2,,,,,
199800,AMETHYSTS,209895,80016,129911,60008,49337.76157694753,11727.826534211414,48371.13590176284,9998.5,9995,21,10002,-8,,,,,
199900,AMETHYSTS,19992,20008,-189903,-60008,-22434.46689613673,-9792.92142605201,-22935.318458942296,10000.0,9996,2,10004,-2,,,,,
0,STARFRUIT,5002,155093,5002,155093,1500.6,46527.9,-60036.4,5002.5,5002,1,5003,-31,-0.0005997001499250374,-0.00079960019990005,-0.0005997001499250374,-0.0004997501249375312,-0.0004997501249375312
100,STARFRUIT,119928,10006,114926,-145087,35528.219999999994,-10956.57,67983.36000000002,5000.0,4997,24,5003,-2,0.0002,0.0002,0.0,-0.0002,-0.0003
200,STARFRUIT,9994,100060,-109934,90054,-8110.446000000004,19346.601,-39205.184,5000.0,4997,2,5003,-20,0.0,-0.0001,-0.0002,-0.0002,-0.0001
300,STARFRUIT,154876,155093,144882,55033,37787.2878,30052.5207,12416.489599999995,4999.5,4996,31,5003,-31,0.00010001000100010001,0.00010001000100010001,0.00010001000100010001,0.0005000500050005,-0.0006000600060006001
400,STARFRUIT,134865,135054,-20011,-20039,20447.80146,15025.064489999995,7461.093759999998,4998.5,4995,27,5002,-27,0.00030009002700810244,0.00030009002700810244,0.00040012003601080324,0.00030009002700810244,-0.00010003000900270081
500,STARFRUIT,149880,150090,15015,15036,18817.961022,15028.345143,4468.256255999999,4999.5,4996,30,5003,-30,-0.00020002000200020003,0.0,0.00010001000100010001,0.0,0.00030003000300030005
600,STARFRUIT,24995,125075,-124885,-25015,-24292.9272846,3015.3416000999987,-37267.0462464,5001.0,4999,5,5003,-25,0.0,-0.0004999000199960008,0.0,-0.0004999000199960008,-0.0001999600079984003
700,STARFRUIT,9994,115069,-15001,-10006,-21505.34909922,-891.0608799300007,-24358.22774784,5000.0,4997,2,5003,-23,-0.0001,-0.0001,0.0003,0.0002,0.0002
800,STARFRUIT,149910,5003,139916,-110066,26921.055630546,-33643.542615950995,85377.86335129601,5000.0,4997,30,5003,-1,0.0,0.0,0.0001,0.0002,-0.0003
900,STARFRUIT,114931,5003,-34979,0,8351.0389413822,-23550.479831165696,37235.1180107776,5000.0,4997,23,5003,-1,0.0,-0.0002,-0.0001,0.0004,0.0002
1000,STARFRUIT,129896,30006,14965,25003,10335.22725896754,-8984.435881815987,18325.87080646656,4998.5,4996,26,5001,-6,0.00020006001800540162,0.00020006001800540162,0.00030009002700810244,0.0009002700810243073,0.00010003000900270081
1100,STARFRUIT,29988,130104,-99908,100098,-22737.74091872272,23740.29488272881,-69006.87751612008,5001.0,4998,6,5004,-26,-0.0004999000199960008,-0.0001999600079984003,-0.0004999000199960008,9.998000399920016e-05,-0.0003999200159968006
1200,STARFRUIT,104937,40016,74949,-90088,6568.281356894098,-10408.193582089836,24610.67349032796,4999.5,4997,21,5002,-8,0.0,-0.00010001000100010001,-0.00020002000200020003,0.00030003000300030005,-0.00020002000200020003
1300,STARFRUIT,154907,5003,49970,-35013,19588.796949825868,-17789.635507462885,48759.60409419678,5000.0,4997,31,5003,-1,0.0,0.0,-0.0002,0.0003,-0.0002
1400,STARFRUIT,14991,130078,-139916,125075,-28262.64213512189,25069.755144775983,-76740.63754348195,5000.0,4997,3,5003,-26,-0.0002,0.0001,0.0,0.0,-0.0001
1500,STARFRUIT,134892,135081,119901,5003,16186.450505414676,19049.728601343188,-85.18252608916373,4999.5,4996,27,5003,-27,0.0,0.00010001000100010001,0.00020002000200020003,0.0,0.00030003000300030005
1600,STARFRUIT,144884,20004,9992,-115077,14328.115353790272,-21188.28997905977,49976.490484346505,4998.5,4996,29,5001,-4,0.00030009002700810244,0.0005001500450135041,0.00040012003601080324,0.00040012003601080324,0.00020006001800540162
1700,STARFRUIT,109934,40016,-34950,20012,-455.31925234680966,-8828.202985341835,8001.0942906079,4999.5,4997,22,5002,-8,-0.00010001000100010001,0.00040004000400040005,0.00030003000300030005,-0.00040004000400040005,-0.00010001000100010001
1800,STARFRUIT,4997,115069,-104937,75053,-31799.823476642767,16336.157910260714,-67195.34342563526,5000.0,4997,1,5003,-23,0.0,0.0001,0.0001,-0.0003,-0.0001
1900,STARFRUIT,4997,25005,0,-90064,-22259.876433649937,-15583.889462817502,-4291.606055381155,4999.0,4997,1,5001,-5,0.0003000600120024005,0.00010002000400080016,0.0003000600120024005,0.0003000600120024005,0.00020004000800160032
2000,STARFRUIT,129896,130078,124899,105073,21887.78649644504,20613.177376027747,5355.436366771308,4999.5,4996,26,5003,-26,0.00010001000100010001,0.00010001000100010001,0.00010001000100010001,0.00040004000400040005,0.0
2100,STARFRUIT,9994,135081,-119902,5003,-20649.14945248847,15930.12416321942,-46748.738179937216,5000.0,4997,2,5003,-27,0.0002,-0.0003,0.0,0.0,0.0001
2200,STARFRUIT,4997,35007,-4997,-100074,-15953.504616741928,-18871.1130857464,9981.557092037674,4999.0,4997,1,5001,-7,0.0005001000200040008,-0.00010002000400080016,0.00040008001600320064,0.00040008001600320064,0.0003000600120024005
2300,STARFRUIT,159904,10006,154907,-25001,35304.646768280654,-20710.07916002248,77952.1342552226,5000.0,4997,32,5003,-2,0.0001,-0.0002,-0.0002,0.0002,0.0001
2400,STARFRUIT,139916,145116,-19988,135110,18716.852737796456,26035.944587984264,-15267.91944686645,5000.5,4997,28,5004,-29,-0.00019998000199980003,-9.999000099990002e-05,0.0,0.00029997000299970003,-0.00019998000199980003
2500,STARFRUIT,14991,115069,-124925,-30047,-24375.70308354248,9211.061211588983,-47111.95166811987,5000.0,4997,3,5003,-23,0.0,0.0001,-0.0001,0.0003,0.0
2600,STARFRUIT,14994,115092,3,23,-17062.092158479736,6454.642848112288,-28275.171000871924,5001.0,4998,3,5004,-23,-0.0004999000199960008,-9.998000399920016e-05,-9.998000399920016e-05,9.998000399920016e-05,9.998000399920016e-05
2700,STARFRUIT,129948,130130,114954,15038,22542.73548906418,9029.6499936786,23001.297399476847,5001.5,4998,26,5005,-26,-0.0005998200539838049,-9.997000899730081e-05,-0.0007997600719784065,-9.997000899730081e-05,-0.00029991002699190244
2800,STARFRUIT,124925,125100,-5023,-5030,14273.014842344925,4811.75499557502,13803.578439686107,5000.5,4997,25,5004,-25,-0.00029997000299970003,0.0,0.0,0.0,-0.00029997000299970003
2900,STARFRUIT,129896,130078,4971,4978,11482.410389641444,4861.628496902514,8279.347063811665,4999.5,4996,26,5003,-26,0.00010001000100010001,0.00020002000200020003,0.0,0.00020002000200020003,0.0
3000,STARFRUIT,14991,130078,-114905,0,-26433.81272725099,3403.1399478317594,-40994.391761713,5000.0,4997,3,5003,-26,0.0001,0.0,0.0001,0.0005,-0.0001
3100,STARFRUIT,129896,25005,114905,-105073,15967.831090924308,-29139.702036517767,63394.56494297221,4998.5,4996,26,5001,-5,0.00040012003601080324,0.00030009002700810244,0.0005001500450135041,0.00030009002700810244,0.00020006001800540162
3200,STARFRUIT,114908,15003,-14988,-10002,6681.081763647015,-23398.391425562437,36042.338965783325,4998.5,4996,23,5001,-3,0.0005001500450135041,0.0005001500450135041,0.00040012003601080324,0.00020006001800540162,0.00020006001800540162
3300,STARFRUIT,9994,10002,-104914,-5001,-26797.44276544709,-17879.173997893704,-18339.79662053001,4999.0,4997,2,5001,-2,0.0003000600120024005,0.0,0.0008001600320064013,0.00040008001600320064,0.00040008001600320064
3400,STARFRUIT,129922,10006,119928,4,17220.19006418704,-12514.221798525592,36965.722027682,5000.0,4997,26,5003,-2,0.0001,0.0001,-0.0001,0.0001,0.0003
3500,STARFRUIT,129922,130104,0,120098,12054.133044930928,27269.444741032086,-25859.766783390805,5000.5,4997,26,5004,-26,-9.999000099990002e-05,-0.00019998000199980003,0.0,-0.00019998000199980003,0.0
3600,STARFRUIT,104937,105084,-24985,-25020,942.3931314516484,11582.611318722458,-15501.860070034483,5000.5,4997,21,5004,-21,-9.999000099990002e-05,0.0,0.0005999400059994001,-0.00019998000199980003,0.00019998000199980003
3700,STARFRUIT,14994,120096,-89943,15012,-26323.224807983843,12611.42792310572,-51283.11604202069,5001.0,4998,3,5004,-24,0.0,-0.0006998600279944011,0.00029994001199760045,9.998000399920016e-05,-0.00029994001199760045
3800,STARFRUIT,124925,125100,109931,5004,14553.042634411308,10329.199546174004,11200.930374787593,5000.5,4997,25,5004,-25,-0.00029997000299970003,0.0,0.00039996000399960006,0.00019998000199980003,0.0005999400059994001
3900,STARFRUIT,9996,5003,-114929,-120097,-24291.570155912083,-28798.6603176782,8787.758224872556,5000.5,4998,2,5003,-1,0.0,-0.00019998000199980003,0.00039996000399960006,-0.00019998000199980003,0.0004999500049995
4000,STARFRUIT,159904,10006,149908,5003,27968.300890861545,-18658.162222374736,63234.654934923536,5000.0,4997,32,5003,-2,-0.0001,0.0001,0.0003,0.0002,-0.0001
4100,STARFRUIT,144913,10006,-14991,0,15080.51062360308,-13060.713555662314,31944.39296095412,5000.0,4997,29,5003,-2,0.0001,0.0002,0.0004,-0.0001,-0.0003
4200,STARFRUIT,9996,130104,-134917,120098,-29918.74256347784,26886.90051103638,-82839.36422342753,5001.0,4998,2,5004,-26,-0.0006998600279944011,-9.998000399920016e-05,0.0001999600079984003,-0.0006998600279944011,-0.00029994001199760045
4300,STARFRUIT,34986,25000,24990,-105104,-13446.119794434486,-12710.369642274534,2333.981465943485,4999.0,4998,7,5000,-5,0.0003000600120024005,0.0008001600320064013,0.000600120024004801,0.0003000600120024005,0.00010002000400080016
4400,STARFRUIT,149910,150120,114924,125120,25064.916143895854,28638.741250407827,-2678.011120433909,5000.5,4997,30,5004,-30,-0.00019998000199980003,-0.00019998000199980003,0.00029997000299970003,0.0,0.00039996000399960006
4500,STARFRUIT,139888,145087,-10022,-5033,14538.8413007271,18537.21887528548,-3602.4066722603457,4999.5,4996,28,5003,-29,0.00020002000200020003,0.00020002000200020003,0.0005000500050005,0.00020002000200020003,0.00010001000100010001
4600,STARFRUIT,149910,150120,10022,5033,13183.788910508967,14485.953212699833,-165.84400335620717,5000.5,4997,30,5004,-30,9.999000099990002e-05,0.0005999400059994001,0.00019998000199980003,-0.00039996000399960006,-0.00039996000399960006
4700,STARFRUIT,159904,34986,9994,-115134,12226.852237356276,-24400.032751110117,49951.69359798628,4997.5,4997,32,4998,-7,0.0006003001500750375,0.0010005002501250625,0.0009004502251125563,0.0006003001500750375,0.00040020010005002504
4800,STARFRUIT,119928,120096,-39976,85110,-3434.003433850605,8452.977074222923,-20063.383841208237,5000.5,4997,24,5004,-24,0.0004999500049995,0.00039996000399960006,-0.00019998000199980003,0.0,-0.00039996000399960006
4900,STARFRUIT,109912,110066,-10016,-10030,-5408.602403695422,2908.083951956046,-12032.43030472494,4999.5,4996,22,5003,-22,0.0,0.0006000600060006001,0.0,0.0005000500050005,0.00020002000200020003
5000,STARFRUIT,149910,150120,39998,40054,8213.378317413204,14051.85876636923,-7241.858182834963,5000.5,4997,30,5004,-30,0.0,0.00019998000199980003,0.0004999500049995,0.0006999300069993001,-0.00039996000399960006
5100,STARFRUIT,34986,155124,-114924,5004,-28727.835177810757,11337.50113645846,-52316.31490970098,5001.0,4998,7,5004,-31,0.0004999000199960008,0.0001999600079984003,9.998000399920016e-05,0.0,-0.0006998600279944011
5200,STARFRUIT,39984,5003,4998,-150121,-18610.084624467523,-37100.04920447907,30657.81105417942,5000.5,4998,8,5003,-1,0.00039996000399960006,0.00029997000299970003,0.00019998000199980003,-0.0005999400059994001,-0.0004999500049995
5300,STARFRUIT,5002,105084,-34982,100081,-23521.659237127264,4054.265556864648,-35630.51336749236,5003.0,5002,1,5004,-21,-9.994003597841295e-05,-0.0001998800719568259,-0.0003997601439136518,-0.0006995802518488907,-0.0007995202878273036
5400,STARFRUIT,104937,30012,99935,-75072,13515.338534010916,-19683.614110194743,48624.491979504586,4999.5,4997,21,5002,-6,0.0006000600060006001,0.0005000500050005,0.00030003000300030005,0.00020002000200020003,0.00020002000200020003
5500,STARFRUIT,134919,135108,29982,105096,18455.336973807644,17750.27012286368,-870.9048122972526,5000.5,4997,27,5004,-27,0.00019998000199980003,0.00029997000299970003,0.00019998000199980003,-0.00019998000199980003,-0.0004999500049995
5600,STARFRUIT,10004,140140,-124915,5032,-24555.76411833465,13934.789086004575,-52501.34288737836,5003.5,5002,2,5005,-28,-0.00029979014689717197,-0.000399720195862896,-0.0005995802937943439,-0.0006995103427600679,-0.001099230538622964
5700,STARFRUIT,129974,135162,119970,-4978,18801.965117165742,8260.952360203202,18478.394267572992,5002.5,4999,26,5006,-27,-9.995002498750625e-05,-9.995002498750625e-05,-0.000399800099950025,-0.0004997501249375312,-0.0009995002498750624
5800,STARFRUIT,154969,155186,24995,20024,20659.875582016022,11789.866652142242,13075.436560543794,5002.5,4999,31,5006,-31,-9.995002498750625e-05,-0.0005997001499250374,-0.0002998500749625187,9.995002498750625e-05,-0.00079960019990005
5900,STARFRUIT,25000,10010,-129969,-145176,-24528.787092588784,-35299.89334350043,13928.061936326278,5002.5,5000,5,5005,-2,-9.995002498750625e-05,-0.0005997001499250374,-0.0001999000499750125,-0.00079960019990005,-0.0008995502248875562
6000,STARFRUIT,149940,150150,124940,140140,20311.849035187854,17332.0746595497,2276.837161795765,5001.5,4998,30,5005,-30,9.997000899730081e-05,0.00029991002699190244,-0.00019994001799460162,-0.00039988003598920324,-0.0013995801259622112
6100,STARFRUIT,119976,5005,-29964,-145145,5229.094324631498,-31411.04773831521,47438.50229707746,5002.0,4999,24,5005,-1,-9.996001599360256e-05,-9.996001599360256e-05,-0.00019992003198720512,-0.0006997201119552179,-0.000899640143942423
6200,STARFRUIT,109978,5005,-9998,0,660.9660272420483,-21987.733416820647,24463.901378246475,5002.0,4999,22,5005,-1,0.0,-9.996001599360256e-05,-0.0004998000799680128,-0.0009996001599360256,-0.0009996001599360256
6300,STARFRUIT,34993,125125,-74985,120120,-22032.823780930565,20644.58660822555,-63363.65917305212,5002.0,4999,7,5005,-25,-0.0004998000799680128,-0.00019992003198720512,-9.996001599360256e-05,-0.00039984006397441024,-0.000899640143942423
6400,STARFRUIT,4999,125125,-29994,0,-24421.176646651395,14451.210625757883,-50015.79550383127,5002.0,4999,1,5005,-25,-0.0004998000799680128,-0.00019992003198720512,-9.996001599360256e-05,-0.0005997600959616154,-0.0009996001599360256
6500,STARFRUIT,134973,5005,129974,-120120,21897.376347344023,-25920.15256196948,70028.12269770124,5002.0,4999,27,5005,-1,0.00019992003198720512,-9.996001599360256e-05,-0.00019992003198720512,-0.0005997600959616154,-0.0010995601759296281
6600,STARFRUIT,129948,130130,-5025,125125,13820.663443140817,19393.393206621364,-10043.126381379254,5001.5,4998,26,5005,-26,0.0,-0.00019994001799460162,-0.00019994001799460162,-0.000499850044986504,-0.0008997300809757073
6700,STARFRUIT,34993,100100,-94955,-30030,-18812.03558980143,4566.375244634954,-31995.875828827557,5002.0,4999,7,5005,-20,-9.996001599360256e-05,-0.0002998800479808077,-0.0004998000799680128,-9.996001599360256e-05,-0.0012994802079168333
6800,STARFRUIT,159904,40016,124911,-60084,24304.875087138997,-14828.737328755533,54800.474502703466,4999.5,4997,32,5002,-8,0.00030003000300030005,0.00030003000300030005,0.00030003000300030005,0.0,-0.00020002000200020003
6900,STARFRUIT,134919,5002,-24985,-35014,9517.912560997294,-20884.31613012887,36891.88470162208,4999.5,4997,27,5002,-1,0.00030003000300030005,0.00040004000400040005,0.0005000500050005,0.0,-0.0016001600160016002
7000,STARFRUIT,20008,135108,-114911,130106,-27810.76120730189,24412.778708909787,-75871.66917902677,5003.0,5002,4,5004,-27,-0.00029982010793523883,-0.0004997001798920647,-0.0004997001798920647,-0.0006995802518488907,-0.0015990405756546072
7100,STARFRUIT,149940,150150,129932,15042,19512.06715488868,21601.54509623685,432.9984925839453,5001.5,4998,30,5005,-30,-0.00019994001799460162,-9.997000899730081e-05,0.0,-0.000499850044986504,-0.0012996101169649105
7200,STARFRUIT,139944,140140,-9996,-10010,10659.647008422076,12118.081567365793,265.39909555036724,5001.5,4998,28,5005,-28,-0.00019994001799460162,-0.00039988003598920324,-0.00039988003598920324,-0.00039988003598920324,-0.001599520143956813
7300,STARFRUIT,29988,155124,-109956,14984,-25525.047094104542,12977.857097156057,-49816.76054266978,5001.0,4998,6,5004,-31,0.0,9.998000399920016e-05,0.0,-0.0004999000199960008,-0.0008998200359928015
7400,STARFRUIT,109956,5004,79968,-150120,6122.867034126819,-35951.50003199076,62145.14367439815,5001.0,4998,22,5004,-1,9.998000399920016e-05,9.998000399920016e-05,-9.998000399920016e-05,0.0,-0.001299740051989602
7500,STARFRUIT,124950,125125,14994,120121,8784.206923888773,10870.24997760646,-4763.713795361116,5001.5,4998,25,5005,-25,-0.00019994001799460162,-9.997000899730081e-05,-9.997000899730081e-05,-0.00039988003598920324,-0.0013995801259622112
7600,STARFRUIT,109934,110088,-15016,-15037,1644.1448467221398,3098.074984324523,-2849.828277216669,5000.5,4997,22,5004,-22,9.999000099990002e-05,0.0,0.0,-0.00019998000199980003,-0.0008999100089991
7700,STARFRUIT,104937,110088,-4997,0,-348.1986072945021,2168.6524890271658,-3708.6969663300015,5000.5,4997,21,5004,-22,-0.00019998000199980003,-0.00019998000199980003,0.0,0.00019998000199980003,-0.0015998400159984002
7800,STARFRUIT,4998,115092,-99939,5004,-30225.43902510615,3019.256742319016,-44202.418179798005,5001.0,4998,1,5004,-23,9.998000399920016e-05,0.0,-9.998000399920016e-05,-0.0003999200159968006,-0.001299740051989602
7900,STARFRUIT,19996,5004,14998,-110088,-16658.407317574303,-30912.92028037669,23512.9490921212,5001.5,4999,4,5004,-1,0.0,9.997000899730081e-05,9.997000899730081e-05,-0.0005998200539838049,-0.0005998200539838049
8000,STARFRUIT,134946,40024,114950,35020,22824.11487769799,-11133.04419626368,46079.76945527272,5000.5,4998,27,5003,-8,9.999000099990002e-05,0.0,-9.999000099990002e-05,-0.00029997000299970003,-0.000999900009999
8100,STARFRUIT,114954,5004,-19992,-35020,9979.280414388591,-18299.130937384576,33659.06167316363,5001.0,4998,23,5004,-1,-9.998000399920016e-05,9.998000399920016e-05,-0.0003999200159968006,-0.00029994001199760045,-0.0010997800439912018
8200,STARFRUIT,114931,5002,-23,-2,6978.596290072014,-12809.991656169204,20187.03700389818,4999.5,4997,23,5002,-1,0.0,0.0,-0.00010001000100010001,-0.0007000700070007,-0.001000100010001
8300,STARFRUIT,149940,150150,35009,145148,15387.717403050408,34577.40584068156,-31943.3777976611,5001.5,4998,30,5005,-30,-9.997000899730081e-05,-9.997000899730081e-05,9.997000899730081e-05,-0.0005998200539838049,-0.001599520143956813
8400,STARFRUIT,139944,140140,-9996,-10010,7772.602182135286,21201.18408847709,-19160.42667859666,5001.5,4998,28,5005,-28,9.997000899730081e-05,-0.00019994001799460162,-0.00029991002699190244,-0.0007997600719784065,-0.0012996101169649105
8500,STARFRUIT,9996,155124,-129948,14984,-33543.5784725053,19336.028861933963,-69469.056007158,5001.0,4998,2,5004,-31,-9.998000399920016e-05,0.0,-0.00029994001199760045,-0.0008998200359928015,-0.001299740051989602
8600,STARFRUIT,109934,115092,99938,-40032,6500.8950692462895,1525.620203353772,14306.566395705202,5000.5,4997,22,5004,-23,0.00019998000199980003,0.0,-0.00039996000399960006,-0.00039996000399960006,-0.0013998600139986002
8700,STARFRUIT,134919,20008,24985,-95084,12046.126548472404,-27457.26585765236,56611.53983742313,4999.5,4997,27,5002,-4,0.0,0.00020002000200020003,0.00030003000300030005,0.0,-0.0012001200120012002
8800,STARFRUIT,34986,125100,-99933,105092,-21547.61141606932,12307.513899643349,-48043.07609754612,5001.0,4998,7,5004,-25,0.0,-9.998000399920016e-05,0.0,-0.0003999200159968006,-0.0014997000599880025
8900,STARFRUIT,4999,130130,-29987,5030,-24079.42799124852,10124.259729750343,-42832.64565852768,5002.0,4999,1,5005,-26,-0.0002998800479808077,0.0,0.0,-0.0004998000799680128,-0.001799280287884846
9000,STARFRUIT,154907,155124,149908,24994,28116.80040612604,14585.18181082524,24266.012604883403,5000.5,4997,31,5004,-31,9.999000099990002e-05,-9.999000099990002e-05,0.0004999500049995,-0.000999900009999,-0.0021997800219978004
9100,STARFRUIT,144942,145145,-9965,-9979,16692.260284288222,7215.927267577667,14565.207562930042,5001.5,4998,29,5005,-29,-0.00019994001799460162,-0.000499850044986504,0.0,-0.000499850044986504,-0.001599520143956813
9200,STARFRUIT,134919,35014,-10023,-110131,8677.682199001756,-27988.15091269563,48782.32453775803,4999.5,4997,27,5002,-7,0.00020002000200020003,-0.00010001000100010001,0.00030003000300030005,-0.00010001000100010001,-0.0006000600060006001
9300,STARFRUIT,104958,5004,-29961,-30010,-2913.92246069877,-28594.70563888694,29288.994722654817,5001.0,4998,21,5004,-1,-9.998000399920016e-05,0.0001999600079984003,9.998000399920016e-05,-0.0003999200159968006,-0.0015996800639872025
9400,STARFRUIT,114931,115092,9973,110088,952.1542775108612,13010.106052779143,-22472.60316640711,5000.5,4997,23,5004,-23,0.00029997000299970003,-9.999000099990002e-05,-9.999000099990002e-05,-0.00039996000399960006,-0.0011998800119988001
