timestamp,symbol,alpha,mid,bid,bid_amt,ask,ask_amt,ret_5,ret_10,ret_20,ret_100,ret_200
40600,STARFRUIT,69,4996.0,4993,4,4999,-26,-0.001100880704563651,-0.0007005604483586869,-0.0007005604483586869,-0.002101681345076061,-0.001801441152922338
40700,STARFRUIT,69,4995.0,4992,22,4998,-2,-0.0003003003003003003,0.0,-0.0005005005005005005,-0.0012012012012012011,-0.0019019019019019018
40800,STARFRUIT,69,4994.5,4991,27,4998,-27,-0.00030033036339973974,-0.00030033036339973974,-0.0004004404845329863,-0.0005005506056662329,-0.0016017619381319451
40900,STARFRUIT,69,4994.5,4991,28,4998,-28,-0.0005005506056662329,-0.00030033036339973974,-0.0006006607267994795,-0.001201321453598959,-0.0022024226649314245
41000,STARFRUIT,69,4991.5,4991,21,4992,-1,0.0003005108684764099,0.00020034057898427325,0.0004006811579685465,-0.0004006811579685465,-0.0012020434739056396
41100,STARFRUIT,69,4990.5,4990,27,4991,-1,0.00040076144674882274,0.0006011421701232341,0.00040076144674882274,-0.00030057108506161706,-0.0010019036168720569
41200,STARFRUIT,69,4993.5,4990,29,4997,-29,0.00030039050765995795,0.0,-0.00010013016921998598,-0.0009011715229798738,-0.0018023430459597476
41300,STARFRUIT,69,4993.0,4991,1,4995,-4,0.0,-0.0005007009813739235,-0.0003004205888243541,-0.0009012617664730623,-0.0015021029441217705
41400,STARFRUIT,69,4992.0,4991,2,4993,-4,0.00020032051282051281,0.00020032051282051281,0.0006009615384615385,-0.0007011217948717949,-0.0014022435897435897
41500,STARFRUIT,69,4993.0,4991,2,4995,-1,-0.0001001401962747847,-0.0001001401962747847,-0.0001001401962747847,-0.0003004205888243541,-0.0015021029441217705
41600,STARFRUIT,69,4992.5,4990,23,4995,-7,0.00020030045067601402,0.0,0.00010015022533800701,-0.000500751126690035,-0.0016024036054081122
41700,STARFRUIT,69,4995.0,4993,4,4997,-21,-0.0003003003003003003,-0.0005005005005005005,-0.0003003003003003003,-0.002002002002002002,-0.002302302302302302
41800,STARFRUIT,69,4993.0,4990,24,4996,-2,-0.0005007009813739235,-0.0001001401962747847,0.0002002803925495694,-0.0009012617664730623,-0.00170238333667134
41900,STARFRUIT,69,4993.0,4991,1,4995,-1,0.0,-0.0003004205888243541,0.0002002803925495694,-0.0004005607850991388,-0.0015021029441217705
42000,STARFRUIT,69,4992.5,4990,31,4995,-5,0.0,0.00020030045067601402,0.00010015022533800701,-0.00100150225338007,-0.000901352028042063
42100,STARFRUIT,69,4993.5,4990,23,4997,-23,-0.00020026033843997197,-0.00020026033843997197,0.0,-0.0010013016921998597,-0.0016020827075197757
42200,STARFRUIT,69,4993.5,4990,28,4997,-28,-0.00020026033843997197,-0.00010013016921998598,0.00020026033843997197,-0.0011014318614198458,-0.0018023430459597476
42300,STARFRUIT,69,4990.5,4990,20,4991,-7,0.00040076144674882274,0.00020038072337441137,0.0008015228934976455,0.0,-0.0010019036168720569
42400,STARFRUIT,69,4993.0,4990,1,4996,-31,-0.0003004205888243541,0.0004005607850991388,0.0003004205888243541,-0.001001401962747847,-0.00170238333667134
42500,STARFRUIT,69,4992.5,4989,24,4996,-24,0.00020030045067601402,0.0,0.000701051577366049,-0.00040060090135202804,-0.0012018027040560841
42600,STARFRUIT,69,4992.5,4989,26,4996,-26,0.0,0.00010015022533800701,0.00010015022533800701,-0.0012018027040560841,-0.00100150225338007
42700,STARFRUIT,69,4992.5,4989,26,4996,-26,0.00010015022533800701,0.00020030045067601402,0.0,-0.0008012018027040561,-0.0011016524787180772
42800,STARFRUIT,69,4992.5,4989,30,4996,-30,-0.00020030045067601402,0.00030045067601402103,0.0,-0.0008012018027040561,-0.001802704056084126
42900,STARFRUIT,69,4991.5,4988,25,4995,-25,0.0007011920264449565,0.0005008514474606832,0.00010017028949213663,-0.000801362315937093,-0.0010017028949213663
43000,STARFRUIT,69,4993.5,4991,2,4996,-23,-0.00020026033843997197,-0.00010013016921998598,-0.00040052067687994393,-0.0012015620306398318,-0.0016020827075197757
43100,STARFRUIT,69,4992.5,4989,21,4996,-21,0.00010015022533800701,0.00020030045067601402,-0.00040060090135202804,-0.00100150225338007,-0.0011016524787180772
43200,STARFRUIT,69,4993.0,4990,1,4996,-21,0.0001001401962747847,0.0003004205888243541,-0.0004005607850991388,-0.0005007009813739235,-0.0013018225515722011
43300,STARFRUIT,69,4991.5,4989,25,4994,-2,0.0005008514474606832,0.0006010217369528198,0.00010017028949213663,-0.000801362315937093,-0.0009015326054292297
43400,STARFRUIT,69,4995.0,4994,4,4996,-24,-0.0002002002002002002,-0.0001001001001001001,-0.0009009009009009009,-0.0015015015015015015,-0.0012012012012012011
43500,STARFRUIT,69,4992.5,4990,22,4995,-7,0.00010015022533800701,0.000701051577366049,-0.0008012018027040561,-0.00100150225338007,-0.0011016524787180772
43600,STARFRUIT,69,4993.0,4990,5,4996,-23,0.0001001401962747847,0.0,-0.0004005607850991388,-0.0009012617664730623,-0.0008011215701982776
43700,STARFRUIT,69,4993.5,4990,24,4997,-24,0.00020026033843997197,-0.00020026033843997197,-0.0008010413537598879,-0.0010013016921998597,-0.0015019525382997897
43800,STARFRUIT,69,4994.0,4991,9,4997,-28,0.00010012014417300761,-0.0003003604325190228,-0.001001201441730076,-0.0011013215859030838,-0.0019022827392871447
43900,STARFRUIT,69,4994.0,4991,6,4997,-30,0.00010012014417300761,-0.00040048057669203043,-0.0008009611533840609,-0.001001201441730076,-0.0019022827392871447
44000,STARFRUIT,69,4993.0,4991,2,4995,-3,0.0006008411776487082,-0.0003004205888243541,-0.0007009813739234929,-0.0009012617664730623,-0.0015021029441217705
44100,STARFRUIT,69,4993.5,4990,24,4997,-24,-0.00010013016921998598,-0.0006007810153199159,-0.0009011715229798738,-0.0010013016921998597,-0.0016020827075197757
44200,STARFRUIT,69,4994.5,4991,21,4998,-21,-0.0004004404845329863,-0.000700770847932726,-0.0010011012113324658,-0.0010011012113324658,-0.0019020923015316848
44300,STARFRUIT,69,4994.5,4991,27,4998,-27,-0.0004004404845329863,-0.0005005506056662329,-0.0010011012113324658,-0.0006006607267994795,-0.0018019821803984383
44400,STARFRUIT,69,4994.5,4991,28,4998,-28,-0.0005005506056662329,-0.0008008809690659726,-0.0010011012113324658,-0.0010011012113324658,-0.0017018720592651916
44500,STARFRUIT,69,4996.0,4995,1,4997,-21,-0.000900720576461169,-0.001501200960768615,-0.0010008006405124099,-0.0014011208967173738,-0.002201761409127302
44600,STARFRUIT,69,4993.0,4990,1,4996,-24,-0.0005007009813739235,-0.0004005607850991388,-0.0006008411776487082,-0.0009012617664730623,-0.0015021029441217705
44700,STARFRUIT,69,4992.5,4989,29,4996,-29,-0.00030045067601402103,-0.0006009013520280421,-0.0006009013520280421,-0.0015022533800701052,-0.001402103154732098
44800,STARFRUIT,69,4992.5,4989,29,4996,-29,-0.00010015022533800701,-0.000701051577366049,-0.000500751126690035,-0.0012018027040560841,-0.001301952929394091
44900,STARFRUIT,69,4992.0,4989,2,4995,-26,-0.00030048076923076925,-0.00040064102564102563,0.00010016025641025641,-0.0009014423076923077,-0.0014022435897435897
45000,STARFRUIT,69,4991.5,4988,26,4995,-26,-0.0006010217369528198,-0.0004006811579685465,-0.0005008514474606832,-0.000801362315937093,-0.0010017028949213663
45100,STARFRUIT,69,4990.5,4988,27,4993,-5,0.00010019036168720569,-0.00030057108506161706,-0.0007013325318104398,-0.0005009518084360284,-0.0009017132551848512
45200,STARFRUIT,69,4991.0,4989,1,4993,-6,-0.00030054097375275494,-0.00030054097375275494,-0.0002003606491685033,-0.0013023442195952714,-0.0004007212983370066
45300,STARFRUIT,69,4992.0,4989,4,4995,-22,-0.0006009615384615385,-0.000500801282051282,-0.000500801282051282,-0.0008012820512820513,-0.0013020833333333333
45400,STARFRUIT,69,4990.5,4988,22,4993,-2,-0.00010019036168720569,-0.00020038072337441137,0.00010019036168720569,-0.00040076144674882274,-0.0012022843402464682
45500,STARFRUIT,69,4988.5,4987,25,4990,-3,0.00020046106043900973,0.0005011526510975244,0.00040092212087801946,0.00040092212087801946,-0.0005011526510975244
45600,STARFRUIT,69,4991.0,4988,7,4994,-26,-0.0004007212983370066,-0.0002003606491685033,0.0,-0.0006010819475055099,-0.0011019835704267683
45700,STARFRUIT,69,4989.5,4986,24,4993,-24,0.0,0.0,0.0003006313257841467,-0.0003006313257841467,-0.0008016835354243912
45800,STARFRUIT,69,4989.0,4986,27,4992,-1,0.00010022048506714773,0.00020044097013429546,0.0005011024253357386,-0.0003006614552014432,-0.0009019843656043296
45900,STARFRUIT,69,4990.0,4987,4,4993,-31,-0.0001002004008016032,0.000501002004008016,0.0001002004008016032,-0.000501002004008016,-0.0008016032064128256
46000,STARFRUIT,69,4989.5,4986,26,4993,-26,0.0003006313257841467,-0.0001002104419280489,0.0002004208838560978,-0.001002104419280489,-0.0007014730934963423
46100,STARFRUIT,69,4989.0,4986,25,4992,-2,0.00020044097013429546,-0.0004008819402685909,0.0005011024253357386,-0.0005011024253357386,-0.0007015433954700341
46200,STARFRUIT,69,4989.5,4986,28,4993,-28,0.0,0.0001002104419280489,0.0004008417677121956,-0.0002004208838560978,-0.0005010522096402445
46300,STARFRUIT,69,4989.5,4986,29,4993,-29,0.0001002104419280489,0.0,0.0,-0.0007014730934963423,-0.0002004208838560978
46400,STARFRUIT,69,4989.5,4986,22,4993,-22,0.0006012626515682934,0.0003006313257841467,0.0005010522096402445,-0.0008016835354243912,-0.0006012626515682934
46500,STARFRUIT,69,4991.0,4989,6,4993,-31,-0.0004007212983370066,-0.00010018032458425165,0.0004007212983370066,-0.0011019835704267683,-0.0010018032458425166
46600,STARFRUIT,69,4990.0,4987,3,4993,-28,-0.0006012024048096192,0.0002004008016032064,0.000501002004008016,-0.0008016032064128256,-0.0011022044088176352
46700,STARFRUIT,69,4989.5,4986,26,4993,-26,0.0001002104419280489,0.0003006313257841467,0.0005010522096402445,-0.0003006313257841467,-0.0006012626515682934
46800,STARFRUIT,69,4990.0,4987,1,4993,-22,-0.0001002004008016032,0.0003006012024048096,0.0004008016032064128,-0.0009018036072144289,-0.0007014028056112224
46900,STARFRUIT,69,4992.5,4992,1,4993,-32,-0.00030045067601402103,-0.00040060090135202804,-0.00010015022533800701,-0.001301952929394091,-0.000500751126690035
47000,STARFRUIT,69,4989.0,4986,21,4992,-1,0.0003006614552014432,0.0003006614552014432,0.0005011024253357386,-0.0007015433954700341,-0.0003006614552014432
47100,STARFRUIT,69,4987.0,4986,26,4988,-4,0.0008020854220974534,0.000902346099859635,0.0010026067776218166,0.0,-0.00010026067776218167
47200,STARFRUIT,69,4990.0,4987,2,4993,-30,0.0002004008016032064,0.0003006012024048096,0.0002004008016032064,-0.0001002004008016032,-0.0006012024048096192
47300,STARFRUIT,69,4989.5,4987,25,4992,-1,0.0004008417677121956,0.0,-0.0004008417677121956,-0.0005010522096402445,-0.0003006313257841467
47400,STARFRUIT,69,4991.0,4988,1,4994,-24,-0.00010018032458425165,0.0002003606491685033,0.0004007212983370066,-0.0009016229212582649,-0.0009016229212582649
47500,STARFRUIT,69,4990.5,4988,30,4993,-6,0.0,0.0005009518084360284,0.00010019036168720569,-0.00010019036168720569,-0.0008015228934976455
47600,STARFRUIT,69,4991.0,4988,1,4994,-28,0.00010018032458425165,0.00030054097375275494,0.0004007212983370066,-0.0007012622720897616,-0.0009016229212582649
47700,STARFRUIT,69,4991.0,4988,1,4994,-23,0.00010018032458425165,0.0002003606491685033,-0.0002003606491685033,-0.0006010819475055099,-0.0008014425966740132
47800,STARFRUIT,69,4991.5,4988,23,4995,-23,-0.0004006811579685465,0.00010017028949213663,-0.000801362315937093,-0.000801362315937093,-0.0009015326054292297
47900,STARFRUIT,69,4990.5,4987,27,4994,-27,0.00030057108506161706,0.00030057108506161706,-0.00020038072337441137,-0.0010019036168720569,-0.0008015228934976455
48000,STARFRUIT,69,4990.5,4987,27,4994,-27,0.0005009518084360284,0.00020038072337441137,-0.00030057108506161706,-0.0007013325318104398,-0.0006011421701232341
48100,STARFRUIT,69,4991.5,4989,1,4994,-21,0.00020034057898427325,0.00010017028949213663,-0.0006010217369528198,-0.0010017028949213663,-0.0010017028949213663
48200,STARFRUIT,69,4991.5,4988,25,4995,-25,0.00010017028949213663,-0.00010017028949213663,-0.0006010217369528198,-0.0010017028949213663,-0.0004006811579685465
48300,STARFRUIT,69,4989.5,4988,29,4991,-5,0.0005010522096402445,-0.0004008417677121956,-0.0002004208838560978,-0.0006012626515682934,0.0
48400,STARFRUIT,69,4992.0,4989,1,4995,-27,0.0,0.00020032051282051281,-0.0011017628205128205,-0.0013020833333333333,-0.0011017628205128205
48500,STARFRUIT,69,4993.0,4990,1,4996,-29,-0.0003004205888243541,-0.0004005607850991388,-0.0008011215701982776,-0.0013018225515722011,-0.0011015421590226317
48600,STARFRUIT,69,4992.5,4990,1,4995,-1,-0.00010015022533800701,0.00010015022533800701,-0.001402103154732098,-0.001402103154732098,-0.0011016524787180772
48700,STARFRUIT,69,4992.0,4989,1,4995,-23,-0.00020032051282051281,-0.00040064102564102563,-0.0006009615384615385,-0.001001602564102564,-0.001001602564102564
48800,STARFRUIT,69,4992.0,4989,5,4995,-24,-0.0009014423076923077,-0.0009014423076923077,0.0,-0.0013020833333333333,-0.0009014423076923077
48900,STARFRUIT,69,4992.0,4989,7,4995,-27,0.00020032051282051281,-0.000500801282051282,-0.0007011217948717949,-0.0011017628205128205,-0.00030048076923076925
49000,STARFRUIT,69,4991.5,4989,7,4994,-2,-0.00010017028949213663,-0.0005008514474606832,-0.0004006811579685465,-0.0009015326054292297,-0.000801362315937093
49100,STARFRUIT,69,4992.0,4989,8,4995,-32,0.00020032051282051281,-0.0007011217948717949,-0.0006009615384615385,-0.001001602564102564,-0.0013020833333333333
49200,STARFRUIT,69,4991.0,4988,21,4994,-1,-0.0002003606491685033,-0.0005009016229212583,-0.0004007212983370066,-0.0008014425966740132,0.0
49300,STARFRUIT,69,4987.5,4987,22,4988,-1,0.0,0.0002005012531328321,0.0002005012531328321,-0.0004010025062656642,0.0007017543859649122
49400,STARFRUIT,69,4993.0,4992,14,4994,-20,-0.0007009813739234929,-0.0013018225515722011,-0.0009012617664730623,-0.0014019627478469858,-0.0009012617664730623
49500,STARFRUIT,69,4991.0,4988,8,4994,-32,-0.0004007212983370066,-0.0004007212983370066,0.00010018032458425165,-0.0011019835704267683,-0.0004007212983370066
49600,STARFRUIT,69,4993.0,4992,1,4994,-24,-0.0009012617664730623,-0.0015021029441217705,-0.0006008411776487082,-0.0013018225515722011,-0.0009012617664730623
49700,STARFRUIT,69,4990.0,4987,28,4993,-2,-0.0003006012024048096,-0.0002004008016032064,-0.001002004008016032,-0.0009018036072144289,-0.0004008016032064128
49800,STARFRUIT,69,4987.5,4987,25,4988,-5,0.0002005012531328321,0.0009022556390977444,0.0002005012531328321,-0.0004010025062656642,0.00010025062656641604
49900,STARFRUIT,69,4989.5,4986,23,4993,-23,-0.0006012626515682934,-0.0002004208838560978,0.0003006313257841467,-0.0007014730934963423,-0.0003006313257841467
50000,STARFRUIT,69,4989.0,4986,1,4992,-21,0.0,0.00010022048506714773,-0.0003006614552014432,-0.0007015433954700341,-0.00020044097013429546
50100,STARFRUIT,69,4988.5,4986,24,4991,-2,-0.0006013831813170291,0.00010023053021950487,0.0,-0.0006013831813170291,-0.0008018442417560389
50200,STARFRUIT,69,4988.5,4985,24,4992,-24,0.00010023053021950487,0.00010023053021950487,-0.00010023053021950487,-0.00010023053021950487,-0.00010023053021950487
50300,STARFRUIT,69,4988.5,4985,30,4992,-30,0.000701613711536534,0.0,0.00040092212087801946,-0.0005011526510975244,0.0
50400,STARFRUIT,69,4986.5,4985,23,4988,-2,0.0004010829238945152,0.0004010829238945152,0.00030081219292088637,-0.0001002707309736288,0.0
50500,STARFRUIT,69,4989.0,4986,2,4992,-25,0.00010022048506714773,0.0005011024253357386,0.0003006614552014432,-0.0004008819402685909,-0.0007015433954700341
50600,STARFRUIT,69,4985.5,4985,23,4986,-8,0.0007020359041219537,0.0009026175910139405,0.00020058168689198675,0.0003008725303379801,0.0005014542172299669
50700,STARFRUIT,69,4989.0,4986,2,4992,-24,0.0,-0.0008017638805371818,-0.00010022048506714773,-0.0007015433954700341,-0.0005011024253357386
50800,STARFRUIT,69,4992.0,4991,1,4993,-24,-0.0007011217948717949,-0.0007011217948717949,-0.0007011217948717949,-0.0011017628205128205,-0.001702724358974359
50900,STARFRUIT,69,4988.5,4986,28,4991,-4,0.0,0.0005011526510975244,-0.00020046106043900973,-0.0010023053021950487,-0.00040092212087801946
51000,STARFRUIT,69,4989.5,4986,28,4993,-28,0.0004008417677121956,-0.0004008417677121956,-0.0004008417677121956,-0.0008016835354243912,-0.0006012626515682934
51100,STARFRUIT,69,4989.0,4986,26,4992,-1,0.00020044097013429546,-0.00010022048506714773,-0.0003006614552014432,-0.0007015433954700341,-0.0006013229104028864
51200,STARFRUIT,69,4989.0,4986,2,4992,-30,-0.0008017638805371818,-0.00020044097013429546,0.0003006614552014432,-0.0009019843656043296,-0.0005011024253357386
51300,STARFRUIT,69,4988.5,4985,25,4992,-25,0.0,0.00040092212087801946,-0.00020046106043900973,-0.0006013831813170291,-0.0005011526510975244
51400,STARFRUIT,69,4988.5,4985,30,4992,-30,0.0005011526510975244,-0.00010023053021950487,-0.00020046106043900973,-0.000701613711536534,-0.00030069159065851457
51500,STARFRUIT,69,4991.5,4991,1,4992,-30,-0.000801362315937093,-0.00020034057898427325,-0.000801362315937093,-0.0012020434739056396,-0.001402384052889913
51600,STARFRUIT,69,4990.0,4988,5,4992,-24,-0.0003006012024048096,-0.0007014028056112224,-0.0003006012024048096,-0.0011022044088176352,-0.000501002004008016
51700,STARFRUIT,69,4985.0,4984,20,4986,-4,0.0006018054162487463,0.0007021063189568707,0.0007021063189568707,-0.00030090270812437313,0.00030090270812437313
51800,STARFRUIT,69,4988.5,4985,25,4992,-25,0.00040092212087801946,0.0,0.0,-0.0008018442417560389,-0.00030069159065851457
51900,STARFRUIT,69,4991.0,4990,4,4992,-24,-0.0006010819475055099,-0.0007012622720897616,-0.0004007212983370066,-0.0011019835704267683,-0.0008014425966740132
52000,STARFRUIT,69,4987.5,4985,29,4990,-6,0.0006015037593984962,0.0,0.0002005012531328321,0.00010025062656641604,-0.0003007518796992481
52100,STARFRUIT,69,4988.5,4985,21,4992,-21,-0.00040092212087801946,-0.00020046106043900973,0.0,-0.0006013831813170291,-0.0006013831813170291
52200,STARFRUIT,69,4988.0,4985,31,4991,-2,0.00010024057738572574,0.0005012028869286287,0.0003007217321571772,-0.0007016840417000802,0.0003007217321571772
52300,STARFRUIT,69,4990.5,4990,1,4991,-1,-0.00040076144674882274,-0.0006011421701232341,0.00020038072337441137,-0.0010019036168720569,-0.0006011421701232341
52400,STARFRUIT,69,4988.0,4985,30,4991,-1,-0.00010024057738572574,-0.00010024057738572574,0.0003007217321571772,-0.0007016840417000802,-0.00020048115477145148
52500,STARFRUIT,69,4990.5,4990,1,4991,-28,-0.0006011421701232341,-0.0006011421701232341,-0.00030057108506161706,-0.0008015228934976455,-0.00030057108506161706
52600,STARFRUIT,69,4986.5,4985,23,4988,-4,0.0002005414619472576,0.0004010829238945152,0.0004010829238945152,0.0002005414619472576,0.0004010829238945152
52700,STARFRUIT,69,4988.5,4985,26,4992,-27,0.00040092212087801946,0.0,-0.000701613711536534,-0.00030069159065851457,0.0
52800,STARFRUIT,69,4988.5,4985,26,4992,-26,-0.00020046106043900973,0.0,-0.00040092212087801946,-0.0010023053021950487,-0.00020046106043900973
52900,STARFRUIT,69,4987.5,4984,30,4991,-30,0.0,0.0003007518796992481,0.0,-0.0002005012531328321,0.0
53000,STARFRUIT,69,4987.5,4984,21,4991,-21,0.0,0.0002005012531328321,0.0,-0.0004010025062656642,-0.0002005012531328321
53100,STARFRUIT,69,4987.5,4984,24,4991,-24,0.0002005012531328321,0.0002005012531328321,0.00010025062656641604,-0.00010025062656641604,-0.00010025062656641604
53200,STARFRUIT,69,4990.5,4990,1,4991,-31,-0.00040076144674882274,-0.00020038072337441137,-0.0012022843402464682,-0.0008015228934976455,-0.0006011421701232341
53300,STARFRUIT,69,4987.5,4984,29,4991,-29,0.0002005012531328321,0.0008020050125313284,0.00010025062656641604,-0.00010025062656641604,-0.00010025062656641604
53400,STARFRUIT,69,4987.5,4984,25,4991,-25,0.0003007518796992481,0.0004010025062656642,0.0002005012531328321,0.0003007518796992481,-0.0004010025062656642
53500,STARFRUIT,69,4987.5,4984,23,4991,-23,0.0002005012531328321,0.0003007518796992481,0.0006015037593984962,-0.00010025062656641604,-0.0002005012531328321
53600,STARFRUIT,69,4988.5,4985,24,4992,-24,0.0,0.0,-0.00010023053021950487,0.00010023053021950487,-0.0006013831813170291
53700,STARFRUIT,69,4988.5,4985,30,4992,-30,0.00020046106043900973,-0.000701613711536534,-0.00010023053021950487,-0.0005011526510975244,-0.0006013831813170291
53800,STARFRUIT,69,4988.5,4985,30,4992,-30,0.0006013831813170291,-0.00040092212087801946,-0.00020046106043900973,-0.0008018442417560389,-0.0008018442417560389
53900,STARFRUIT,69,4989.0,4986,2,4992,-27,0.00010022048506714773,-0.0003006614552014432,-0.0003006614552014432,-0.0009019843656043296,-0.0013028663058729205
54000,STARFRUIT,69,4988.5,4986,31,4991,-1,0.00010023053021950487,-0.00020046106043900973,-0.0008018442417560389,-0.0006013831813170291,-0.0008018442417560389
54100,STARFRUIT,69,4988.5,4986,24,4991,-2,0.0,-0.00010023053021950487,-0.00040092212087801946,-0.0006013831813170291,-0.00030069159065851457
54200,STARFRUIT,69,4989.5,4986,28,4993,-28,-0.0009018939773524402,-0.001002104419280489,-0.0002004208838560978,-0.0009018939773524402,-0.001002104419280489
54300,STARFRUIT,69,4991.5,4991,1,4992,-2,-0.0010017028949213663,-0.0007011920264449565,-0.0011018731844135029,-0.0012020434739056396,-0.0013022137633977762
54400,STARFRUIT,69,4989.5,4986,29,4993,-29,-0.0004008417677121956,-0.0002004208838560978,-0.0008016835354243912,-0.0007014730934963423,-0.001002104419280489
54500,STARFRUIT,69,4989.0,4986,1,4992,-21,-0.0003006614552014432,0.0003006614552014432,-0.0007015433954700341,-0.0008017638805371818,-0.0006013229104028864
54600,STARFRUIT,69,4988.5,4985,27,4992,-27,-0.00010023053021950487,-0.00010023053021950487,-0.0005011526510975244,-0.0006013831813170291,-0.0008018442417560389
54700,STARFRUIT,69,4985.0,4984,29,4986,-4,-0.00010030090270812437,0.0006018054162487463,0.0006018054162487463,0.00010030090270812437,-0.00010030090270812437
54800,STARFRUIT,69,4986.5,4984,27,4989,-1,0.00030081219292088637,0.0002005414619472576,-0.0002005414619472576,-0.0001002707309736288,-0.00030081219292088637
54900,STARFRUIT,69,4987.5,4984,29,4991,-29,0.0002005012531328321,0.0,-0.0003007518796992481,-0.0005012531328320802,-0.0005012531328320802
55000,STARFRUIT,69,4987.5,4985,6,4990,-2,0.0006015037593984962,-0.0006015037593984962,-0.0004010025062656642,-0.0002005012531328321,0.0
55100,STARFRUIT,69,4988.0,4985,8,4991,-29,0.0,-0.0003007217321571772,-0.00020048115477145148,-0.00040096230954290296,-0.0007016840417000802
55200,STARFRUIT,69,4984.5,4984,23,4985,-5,0.0007021767479185475,0.0008024877119069114,0.0010031096398836392,0.0009027986758952753,0.0005015548199418196
55300,STARFRUIT,69,4988.0,4985,2,4991,-29,-0.00010024057738572574,-0.00040096230954290296,-0.00020048115477145148,-0.0005012028869286287,-0.00040096230954290296
55400,STARFRUIT,69,4988.5,4986,2,4991,-1,-0.00020046106043900973,-0.0006013831813170291,-0.00040092212087801946,-0.0008018442417560389,-0.0005011526510975244
55500,STARFRUIT,69,4990.5,4990,1,4991,-25,-0.0012022843402464682,-0.0010019036168720569,-0.00010019036168720569,-0.0009017132551848512,-0.0009017132551848512
55600,STARFRUIT,69,4988.0,4985,3,4991,-26,-0.0003007217321571772,-0.00040096230954290296,-0.00010024057738572574,-0.0005012028869286287,-0.00040096230954290296
55700,STARFRUIT,69,4988.0,4985,2,4991,-23,0.00010024057738572574,0.0,0.0,-0.0005012028869286287,-0.0005012028869286287
55800,STARFRUIT,69,4987.5,4984,27,4991,-27,-0.0003007518796992481,-0.0004010025062656642,0.0,-0.0006015037593984962,-0.0003007518796992481
55900,STARFRUIT,69,4987.5,4984,22,4991,-22,-0.0004010025062656642,-0.0003007518796992481,-0.0004010025062656642,-0.0003007518796992481,-0.0004010025062656642
56000,STARFRUIT,69,4984.5,4984,2,4985,-3,0.00020062192797672785,0.00020062192797672785,0.0005015548199418196,0.0003009328919650918,0.0003009328919650918
56100,STARFRUIT,69,4986.5,4983,22,4990,-22,-0.0001002707309736288,0.0001002707309736288,0.0,-0.0002005414619472576,-0.0001002707309736288
56200,STARFRUIT,69,4988.5,4987,2,4990,-30,-0.00010023053021950487,0.00020046106043900973,-0.00040092212087801946,-0.00030069159065851457,-0.00040092212087801946
56300,STARFRUIT,69,4986.0,4983,8,4989,-27,-0.00010028078620136381,0.00020056157240272763,0.00010028078620136381,0.0005014039310068191,0.00040112314480545525
56400,STARFRUIT,69,4985.5,4982,31,4989,-31,0.00010029084344599338,0.00020058168689198675,0.0,0.00020058168689198675,0.0004011633737839735
56500,STARFRUIT,69,4985.5,4982,29,4989,-29,0.0,0.0009026175910139405,0.00020058168689198675,0.00010029084344599338,0.0003008725303379801
56600,STARFRUIT,69,4986.0,4983,2,4989,-31,0.00020056157240272763,0.00030084235860409147,-0.00010028078620136381,-0.00030084235860409147,-0.00010028078620136381
56700,STARFRUIT,69,4988.0,4987,6,4989,-26,0.0003007217321571772,0.0,-0.00020048115477145148,-0.0003007217321571772,-0.0007016840417000802
56800,STARFRUIT,69,4985.5,4982,24,4989,-24,0.0003008725303379801,0.0004011633737839735,0.0,0.00020058168689198675,0.0
56900,STARFRUIT,69,4986.0,4983,4,4989,-22,0.00010028078620136381,-0.00010028078620136381,0.00010028078620136381,0.0008022462896109105,-0.0005014039310068191
57000,STARFRUIT,69,4985.5,4983,28,4988,-8,0.0009026175910139405,0.0003008725303379801,0.0003008725303379801,0.0004011633737839735,0.00020058168689198675
57100,STARFRUIT,69,4987.0,4984,2,4990,-27,0.00010026067776218167,-0.00010026067776218167,0.0,-0.00010026067776218167,0.000300782033286545
57200,STARFRUIT,69,4989.5,4989,1,4990,-27,-0.0003006313257841467,-0.0006012626515682934,-0.0005010522096402445,-0.0005010522096402445,-0.0007014730934963423
57300,STARFRUIT,69,4987.0,4984,1,4990,-27,0.00010026067776218167,-0.00010026067776218167,-0.000300782033286545,0.00020052135552436334,0.00010026067776218167
57400,STARFRUIT,69,4986.5,4984,24,4989,-2,-0.0002005414619472576,-0.0002005414619472576,-0.0001002707309736288,0.0,0.0002005414619472576
57500,STARFRUIT,69,4990.0,4989,5,4991,-2,-0.0006012024048096192,-0.0007014028056112224,-0.0009018036072144289,-0.0007014028056112224,-0.000501002004008016
57600,STARFRUIT,69,4987.5,4984,24,4991,-24,-0.0002005012531328321,-0.0004010025062656642,-0.0002005012531328321,-0.0002005012531328321,-0.00010025062656641604
57700,STARFRUIT,69,4988.0,4985,29,4991,-29,-0.0003007217321571772,-0.00020048115477145148,-0.0005012028869286287,-0.00020048115477145148,-0.0003007217321571772
57800,STARFRUIT,69,4987.5,4984,31,4991,-31,-0.0002005012531328321,-0.0004010025062656642,-0.0004010025062656642,-0.00010025062656641604,-0.0002005012531328321
57900,STARFRUIT,69,4985.5,4984,27,4987,-6,0.0,0.00020058168689198675,0.00010029084344599338,0.00020058168689198675,0.0003008725303379801
58000,STARFRUIT,69,4987.0,4984,5,4990,-25,-0.00010026067776218167,0.0,-0.000300782033286545,0.00010026067776218167,0.0
