day,timestamp,product,bid_price_1,bid_volume_1,bid_price_2,bid_volume_2,bid_price_3,bid_volume_3,ask_price_1,ask_volume_1,ask_price_2,ask_volume_2,ask_price_3,ask_volume_3,mid_price,profit_and_loss,trades,ret_5,ret_10,ret_20,ret_100,ret_200
-2,998200,AMETHYSTS,9995,21,,,,,10005,21,,,,,10000.0,0.0,[],-0.0001,-0.0001,,,
-2,998300,AMETHYSTS,9996,2,9995.0,23.0,,,10004,2,10005.0,23.0,,,10000.0,0.0,[],0.0,0.0001,,,
-2,998400,AMETHYSTS,9996,1,9995.0,20.0,,,10004,1,10005.0,20.0,,,10000.0,0.0,[],0.0,0.0,,,
-2,998500,AMETHYSTS,9998,4,9995.0,23.0,,,10005,23,,,,,10001.5,0.0,[],-4.999250112483127e-05,-0.00014997750337449384,,,
-2,998600,AMETHYSTS,9995,27,,,,,10005,27,,,,,10000.0,0.0,[],0.0,0.00015,,,
-2,998700,AMETHYSTS,9996,2,9995.0,25.0,,,10002,4,10004.0,2.0,10005.0,25.0,9999.0,0.0,[],0.0,0.00010001000100010001,,,
-2,998800,AMETHYSTS,9996,1,9995.0,26.0,,,10004,1,10005.0,26.0,,,10000.0,0.0,[],0.0001,-0.0003,,,
-2,998900,AMETHYSTS,9996,1,9995.0,21.0,,,10004,1,10005.0,21.0,,,10000.0,0.0,[],0.0,0.0,,,
-2,999000,AMETHYSTS,9998,6,9996.0,1.0,9995.0,28.0,10004,1,10005.0,28.0,,,10001.0,0.0,[],-9.999000099990002e-05,,,,
-2,999100,AMETHYSTS,9996,1,9995.0,27.0,,,10004,1,10005.0,27.0,,,10000.0,0.0,[],0.00015,,,,
-2,999200,AMETHYSTS,9996,1,9995.0,30.0,,,10002,7,10004.0,1.0,10005.0,30.0,9999.0,0.0,[],0.00010001000100010001,,,,
-2,999300,AMETHYSTS,9998,10,9996.0,1.0,9995.0,30.0,10004,1,10005.0,30.0,,,10001.0,0.0,[],-0.00039996000399960006,,,,
-2,999400,AMETHYSTS,9995,24,,,,,10005,24,,,,,10000.0,0.0,[],0.0,,,,
-2,999500,AMETHYSTS,9996,2,9995.0,24.0,,,10004,2,10005.0,24.0,,,10000.0,0.0,[],,,,,
-2,999600,AMETHYSTS,9998,6,9995.0,30.0,,,10005,30,,,,,10001.5,0.0,[],,,,,
-2,999700,AMETHYSTS,9995,22,,,,,10005,22,,,,,10000.0,0.0,[],,,,,
-2,999800,AMETHYSTS,9996,1,9995.0,25.0,,,9998,1,10002.0,9.0,10004.0,1.0,9997.0,0.0,"[('9998.0', '1')]",,,,,
-2,999900,AMETHYSTS,9996,2,9995.0,30.0,,,10004,2,10005.0,30.0,,,10000.0,0.0,[],,,,,
-2,0,STARFRUIT,4997,26,,,,,5003,26,,,,,5000.0,0.0,"[('5003.0', '1')]",0.0004,-0.0002,-0.0003,-0.0001,-0.0001
-2,100,STARFRUIT,5000,5,4998.0,6.0,4997.0,20.0,5004,20,,,,,5002.0,0.0,"[('5004.0', '6')]",-0.0004998000799680128,-0.0004998000799680128,0.0,-0.00039984006397441024,-0.0006997201119552179
-2,200,STARFRUIT,4997,1,4996.0,30.0,,,5003,31,,,,,5000.0,0.0,[],0.0,0.0,0.0,-0.0002,-0.0001
-2,300,STARFRUIT,4996,27,,,,,5003,27,,,,,4999.5,0.0,[],0.0006000600060006001,0.0005000500050005,0.00010001000100010001,0.0005000500050005,0.0006000600060006001
-2,400,STARFRUIT,4995,20,,,,,5002,20,,,,,4998.5,0.0,[],0.0008002400720216065,0.0,0.00040012003601080324,0.00020006001800540162,0.00020006001800540162
-2,500,STARFRUIT,5001,1,4996.0,30.0,,,5003,30,,,,,5002.0,0.0,[],-0.0005997600959616154,-0.00039984006397441024,-0.0004998000799680128,-0.0004998000799680128,-0.0006997201119552179
-2,600,STARFRUIT,4996,30,,,,,5003,30,,,,,4999.5,0.0,[],0.0,0.00010001000100010001,0.00020002000200020003,0.0,0.0
-2,700,STARFRUIT,4997,1,4996.0,27.0,,,5003,28,,,,,5000.0,0.0,[],0.0,-0.0001,0.0001,0.0001,-0.0002
-2,800,STARFRUIT,5002,1,4997.0,23.0,,,5003,2,5004.0,21.0,,,5002.5,0.0,[],-9.995002498750625e-05,-0.00079960019990005,-0.000399800099950025,-0.000399800099950025,-0.0006996501749125438
-2,900,STARFRUIT,5001,2,4997.0,30.0,,,5004,30,,,,,5002.5,0.0,"[('5001.0', '2')]",-0.00079960019990005,0.0,-0.0005997001499250374,-0.0001999000499750125,-0.00079960019990005
-2,1000,STARFRUIT,4997,2,4996.0,22.0,,,5001,8,5003.0,24.0,,,4999.0,0.0,"[('4997.0', '2')]",0.00020004000800160032,-0.00010002000400080016,0.0,0.0003000600120024005,0.0
-2,1100,STARFRUIT,4997,25,,,,,5002,3,5004.0,26.0,,,4999.5,0.0,"[('4997.0', '1')]",0.00010001000100010001,0.0005000500050005,0.0005000500050005,0.00040004000400040005,-0.00010001000100010001
-2,1200,STARFRUIT,4997,28,,,,,5003,1,5004.0,27.0,,,5000.0,0.0,[],-0.0001,0.0,-0.0001,0.0002,-0.0002
-2,1300,STARFRUIT,5000,3,4997.0,23.0,,,5004,23,,,,,5002.0,0.0,[],-0.0006997201119552179,-0.00039984006397441024,-0.00039984006397441024,-0.00019992003198720512,-0.0005997600959616154
-2,1400,STARFRUIT,4996,26,,,,,5001,2,5003.0,26.0,,,4998.5,0.0,[],0.0008002400720216065,0.00040012003601080324,0.00040012003601080324,0.00040012003601080324,0.0
-2,1500,STARFRUIT,4997,2,4996.0,25.0,,,5003,27,,,,,5000.0,0.0,"[('5003.0', '1')]",-0.0003,-0.0001,0.0006,0.0001,-0.0002
-2,1600,STARFRUIT,4997,1,4996.0,23.0,,,5003,24,,,,,5000.0,0.0,[],0.0004,0.0001,0.0001,0.0001,-0.0003
-2,1700,STARFRUIT,4997,28,,,,,5002,2,5004.0,28.0,,,4999.5,0.0,[],0.00010001000100010001,0.00020002000200020003,0.00020002000200020003,0.00010001000100010001,-0.00020002000200020003
-2,1800,STARFRUIT,4996,24,,,,,5001,1,5003.0,24.0,,,4998.5,0.0,"[('5001.0', '10'), ('5001.0', '1'), ('5002.0', '1')]",0.00030009002700810244,0.00040012003601080324,0.0005001500450135041,0.0005001500450135041,0.0
-2,1900,STARFRUIT,5002,1,4997.0,1.0,4996.0,25.0,5003,26,,,,,5002.5,0.0,[],-0.000399800099950025,-0.0005997001499250374,-0.0005997001499250374,-0.0002998500749625187,-0.0005997001499250374
-2,2000,STARFRUIT,4996,31,,,,,5001,2,5003.0,31.0,,,4998.5,0.0,"[('5002.0', '1')]",0.00020006001800540162,0.00010003000900270081,0.0005001500450135041,0.0,0.00020006001800540162
-2,2100,STARFRUIT,5001,4,4997.0,2.0,4996.0,20.0,5003,22,,,,,5002.0,0.0,"[('5001.0', '4')]",-0.0002998800479808077,0.0,-0.0004998000799680128,-0.00019992003198720512,-0.00019992003198720512
-2,2200,STARFRUIT,4997,1,4996.0,25.0,,,5003,26,,,,,5000.0,0.0,[],0.0001,-0.0001,0.0002,0.0001,0.0001
-2,2300,STARFRUIT,4997,30,,,,,5003,2,5004.0,28.0,,,5000.0,0.0,[],0.0001,0.0,0.0001,0.0001,0.0001
-2,2400,STARFRUIT,4997,30,,,,,5004,30,,,,,5000.5,0.0,[],-0.00019998000199980003,0.0,-0.00019998000199980003,0.00019998000199980003,0.00039996000399960006
-2,2500,STARFRUIT,4996,21,,,,,5003,21,,,,,4999.5,0.0,"[('4996.0', '11')]",-0.00010001000100010001,0.0007000700070007,0.00010001000100010001,0.0005000500050005,0.00010001000100010001
-2,2600,STARFRUIT,4998,6,4997.0,22.0,,,5003,1,5004.0,21.0,,,5000.5,0.0,[],0.00029997000299970003,0.0,0.0,9.999000099990002e-05,-0.0005999400059994001
-2,2700,STARFRUIT,4998,27,,,,,5003,4,5004.0,1.0,5005.0,26.0,5000.5,0.0,[],-0.00019998000199980003,0.0,-9.999000099990002e-05,9.999000099990002e-05,-9.999000099990002e-05
-2,2800,STARFRUIT,4997,28,,,,,5004,28,,,,,5000.5,0.0,[],-9.999000099990002e-05,9.999000099990002e-05,0.0,0.0,-0.00029997000299970003
-2,2900,STARFRUIT,4996,30,,,,,5003,30,,,,,4999.5,0.0,[],0.00020002000200020003,0.0,0.00010001000100010001,0.0007000700070007,-0.0005000500050005
-2,3000,STARFRUIT,4996,28,,,,,5002,2,5003.0,26.0,,,4999.0,0.0,[],0.0008001600320064013,0.00040008001600320064,-0.0003000600120024005,0.000600120024004801,0.00010002000400080016
-2,3100,STARFRUIT,5001,1,4997.0,1.0,4996.0,25.0,5003,25,,,,,5002.0,0.0,[],-0.0002998800479808077,-0.0004998000799680128,-0.00019992003198720512,-0.00019992003198720512,-0.0006997201119552179
-2,3200,STARFRUIT,4996,28,,,,,5003,28,,,,,4999.5,0.0,"[('4996.0', '1')]",0.00020002000200020003,0.00030003000300030005,0.00010001000100010001,0.00010001000100010001,0.00020002000200020003
-2,3300,STARFRUIT,4997,6,4996.0,20.0,,,5003,20,,,,,5000.0,0.0,"[('4997.0', '2')]",0.0002,0.0001,0.0001,0.0001,0.0005
-2,3400,STARFRUIT,4998,3,4997.0,23.0,,,5003,1,5004.0,22.0,,,5000.5,0.0,[],-0.00019998000199980003,-0.00019998000199980003,9.999000099990002e-05,0.0,0.00019998000199980003
-2,3500,STARFRUIT,5002,1,4997.0,31.0,,,5004,31,,,,,5003.0,0.0,[],-0.0003997601439136518,-0.0005996402158704777,0.0,-0.0010993403957625424,-0.00029982010793523883
-2,3600,STARFRUIT,4997,26,,,,,5004,26,,,,,5000.5,0.0,[],-0.00019998000199980003,0.0,0.00039996000399960006,0.00029997000299970003,0.00029997000299970003
-2,3700,STARFRUIT,4997,27,,,,,5004,27,,,,,5000.5,0.0,[],9.999000099990002e-05,-9.999000099990002e-05,0.00019998000199980003,9.999000099990002e-05,-0.00019998000199980003
-2,3800,STARFRUIT,4998,2,4997.0,27.0,,,5004,27,,,,,5001.0,0.0,[],-9.998000399920016e-05,-9.998000399920016e-05,0.00029994001199760045,9.998000399920016e-05,0.0
-2,3900,STARFRUIT,4997,26,,,,,5002,1,5003.0,1.0,5004.0,25.0,4999.5,0.0,"[('5002.0', '1')]",0.0,0.00010001000100010001,0.0005000500050005,0.00040004000400040005,0.00020002000200020003
-2,4000,STARFRUIT,4998,4,4997.0,27.0,,,5004,27,,,,,5001.0,0.0,[],-0.0001999600079984003,-0.0006998600279944011,0.0001999600079984003,-9.998000399920016e-05,0.0001999600079984003
-2,4100,STARFRUIT,4997,28,,,,,5002,5,5004.0,28.0,,,4999.5,0.0,[],0.00020002000200020003,0.00030003000300030005,0.0005000500050005,0.00020002000200020003,0.0
-2,4200,STARFRUIT,4998,1,4997.0,23.0,,,5004,25,,,,,5001.0,0.0,"[('4998.0', '1')]",-0.0001999600079984003,-0.0001999600079984003,0.00029994001199760045,0.0,-0.0004999000199960008
-2,4300,STARFRUIT,4997,26,,,,,5004,26,,,,,5000.5,0.0,[],0.0,0.0,0.00019998000199980003,-0.0005999400059994001,-0.00019998000199980003
-2,4400,STARFRUIT,4997,29,,,,,5002,2,5003.0,1.0,5004.0,28.0,4999.5,0.0,"[('5002.0', '2')]",0.00010001000100010001,0.00030003000300030005,-0.00020002000200020003,0.00020002000200020003,0.00010001000100010001
-2,4500,STARFRUIT,4997,1,4996.0,29.0,,,5003,30,,,,,5000.0,0.0,"[('4997.0', '8'), ('4997.0', '1')]",-0.0005,0.0006,0.0004,0.0,0.0005
-2,4600,STARFRUIT,4997,31,,,,,5004,31,,,,,5000.5,0.0,[],9.999000099990002e-05,0.00039996000399960006,-0.00039996000399960006,0.0,-0.00019998000199980003
-2,4700,STARFRUIT,4997,30,,,,,5003,1,5004.0,29.0,,,5000.0,0.0,[],0.0,0.0003,-0.0003,-0.0001,-0.0003
-2,4800,STARFRUIT,4997,26,,,,,5004,26,,,,,5000.5,0.0,[],0.0,0.00039996000399960006,0.0,9.999000099990002e-05,-0.00039996000399960006
-2,4900,STARFRUIT,4997,2,4996.0,22.0,,,5003,24,,,,,5000.0,0.0,[],0.0002,0.0004,0.0001,0.0002,-0.0003
-2,5000,STARFRUIT,4997,21,,,,,4998,3,5004.0,21.0,,,4997.5,0.0,[],0.0011005502751375688,0.0009004502251125563,0.00040020010005002504,0.0007003501750875437,0.00020010005002501252
-2,5100,STARFRUIT,4998,2,4997.0,29.0,,,5004,31,,,,,5001.0,0.0,[],0.00029994001199760045,0.0001999600079984003,-0.0004999000199960008,-9.998000399920016e-05,9.998000399920016e-05
-2,5200,STARFRUIT,4997,27,,,,,5003,2,5004.0,25.0,,,5000.0,0.0,[],0.0003,0.0005,0.0003,0.0001,-0.0002
-2,5300,STARFRUIT,4997,23,,,,,5004,23,,,,,5000.5,0.0,[],0.00039996000399960006,0.00019998000199980003,0.0,0.0,-0.0005999400059994001
-2,5400,STARFRUIT,4998,1,4997.0,29.0,,,5004,30,,,,,5001.0,0.0,[],0.0001999600079984003,-0.0004999000199960008,0.0005998800239952009,-9.998000399920016e-05,-0.0004999000199960008
-2,5500,STARFRUIT,5002,4,4998.0,3.0,4997.0,28.0,5004,30,,,,,5003.0,0.0,[],-0.0001998800719568259,-0.0001998800719568259,-0.0003997601439136518,-0.0006995802518488907,-0.0009994003597841295
-2,5600,STARFRUIT,5001,6,4998.0,32.0,,,5004,2,5005.0,30.0,,,5002.5,0.0,[],-9.995002498750625e-05,-0.00079960019990005,-0.000399800099950025,-0.0005997001499250374,-0.0011994002998500749
-2,5700,STARFRUIT,4999,29,,,,,5004,4,5006.0,29.0,,,5001.5,0.0,[],0.00019994001799460162,-0.0005998200539838049,-0.00019994001799460162,-0.00029991002699190244,-0.0006997900629811056
-2,5800,STARFRUIT,4999,28,,,,,5006,28,,,,,5002.5,0.0,"[('4999.0', '7')]",-0.0001999000499750125,-0.000399800099950025,9.995002498750625e-05,-0.000399800099950025,-0.0004997501249375312
-2,5900,STARFRUIT,4999,29,,,,,5005,1,5006.0,28.0,,,5002.0,0.0,[],-0.0006997201119552179,-0.0002998800479808077,-0.00019992003198720512,-0.0002998800479808077,-0.000899640143942423
-2,6000,STARFRUIT,4999,2,4998.0,21.0,,,5005,23,,,,,5002.0,0.0,[],0.0,-0.0004998000799680128,-9.996001599360256e-05,-0.0004998000799680128,-0.0007996801279488205
-2,6100,STARFRUIT,4999,27,,,,,5005,1,5006.0,26.0,,,5002.0,0.0,[],-0.0006997201119552179,-0.0006997201119552179,-0.00019992003198720512,9.996001599360256e-05,-0.0007996801279488205
-2,6200,STARFRUIT,5000,8,4999.0,25.0,,,5005,2,5006.0,23.0,,,5002.5,0.0,[],-0.00079960019990005,-0.0001999000499750125,0.0001999000499750125,-0.0002998500749625187,-0.0004997501249375312
-2,6300,STARFRUIT,4998,26,,,,,5005,26,,,,,5001.5,0.0,[],-0.00019994001799460162,-0.00019994001799460162,9.997000899730081e-05,-0.00039988003598920324,-0.000999700089973008
-2,6400,STARFRUIT,4998,26,,,,,4999,1,5005.0,26.0,,,4998.5,0.0,[],0.00040012003601080324,0.001100330099029709,0.0006001800540162049,-0.00030009002700810244,-0.0010003000900270082
-2,6500,STARFRUIT,4999,22,,,,,5005,1,5006.0,21.0,,,5002.0,0.0,"[('5000.0', '5')]",-0.0004998000799680128,-0.00019992003198720512,-0.00039984006397441024,-0.0005997600959616154,-0.0010995601759296281
-2,6600,STARFRUIT,4998,25,,,,,4999,1,5005.0,25.0,,,4998.5,0.0,"[('4999.0', '1')]",0.0,0.00040012003601080324,0.0005001500450135041,0.00020006001800540162,-0.00040012003601080324
-2,6700,STARFRUIT,4998,28,,,,,4999,4,5004.0,1.0,5005.0,27.0,4998.5,0.0,"[('4998.0', '2'), ('4999.0', '4')]",0.0006001800540162049,0.00040012003601080324,0.0009002700810243073,0.0,-0.00030009002700810244
-2,6800,STARFRUIT,4998,8,4997.0,24.0,,,5003,1,5004.0,23.0,,,5000.5,0.0,[],0.0,0.0004999500049995,0.0005999400059994001,-0.00019998000199980003,-0.00039996000399960006
-2,6900,STARFRUIT,4997,28,,,,,5004,28,,,,,5000.5,0.0,[],0.0006999300069993001,9.999000099990002e-05,0.00019998000199980003,-0.00019998000199980003,-0.0011998800119988001
-2,7000,STARFRUIT,4997,24,,,,,5002,5,5004.0,24.0,,,4999.5,0.0,[],0.00030003000300030005,0.00040004000400040005,0.0,0.0,-0.0015001500150015
-2,7100,STARFRUIT,4998,26,,,,,4999,5,5005.0,26.0,,,4998.5,0.0,"[('4999.0', '5')]",0.00040012003601080324,0.0005001500450135041,0.0006001800540162049,0.00020006001800540162,-0.0008002400720216065
-2,7200,STARFRUIT,4998,27,,,,,5005,27,,,,,5001.5,0.0,"[('5005.0', '4')]",-0.00019994001799460162,0.00039988003598920324,-0.00019994001799460162,-0.000999700089973008,-0.001599520143956813
-2,7300,STARFRUIT,4997,27,,,,,5004,28,,,,,5000.5,0.0,"[('4998.0', '1')]",0.0004999500049995,0.00029997000299970003,0.00039996000399960006,-0.00019998000199980003,-0.0011998800119988001
-2,7400,STARFRUIT,5003,1,4998.0,28.0,,,5005,28,,,,,5004.0,0.0,"[('5005.0', '1'), ('5003.0', '1')]",-0.0005995203836930455,-0.0004996003197442046,-0.0008992805755395684,-0.0008992805755395684,-0.002298161470823341
-2,7500,STARFRUIT,4998,26,,,,,5004,1,5005.0,25.0,,,5001.0,0.0,[],9.998000399920016e-05,-0.0001999600079984003,0.0,-0.0001999600079984003,-0.0011997600479904018
-2,7600,STARFRUIT,4997,30,,,,,5004,30,,,,,5000.5,0.0,[],9.999000099990002e-05,9.999000099990002e-05,0.00029997000299970003,-9.999000099990002e-05,-0.0011998800119988001
-2,7700,STARFRUIT,4997,26,,,,,5004,26,,,,,5000.5,0.0,[],0.0005999400059994001,0.0004999500049995,0.0,-0.00029997000299970003,-0.0006999300069993001
-2,7800,STARFRUIT,5002,1,4998.0,1.0,4997.0,21.0,5004,22,,,,,5003.0,0.0,"[('5002.0', '1'), ('5002.0', '1')]",-0.0001998800719568259,9.994003597841295e-05,-0.0004997001798920647,-0.0007995202878273036,-0.0015990405756546072
-2,7900,STARFRUIT,4998,30,,,,,5004,1,5005.0,29.0,,,5001.0,0.0,[],9.998000399920016e-05,9.998000399920016e-05,-0.0003999200159968006,-0.0004999000199960008,-0.0010997800439912018
-2,8000,STARFRUIT,4998,24,,,,,5005,24,,,,,5001.5,0.0,[],-0.00029991002699190244,-0.00039988003598920324,-0.00039988003598920324,-0.00029991002699190244,-0.0011996401079676098
-2,8100,STARFRUIT,4998,21,,,,,5004,1,5005.0,20.0,,,5001.0,0.0,[],0.0,9.998000399920016e-05,-0.0001999600079984003,-0.00029994001199760045,-0.0014997000599880025
-2,8200,STARFRUIT,5003,1,4997.0,30.0,,,5004,30,,,,,5003.5,0.0,[],-9.9930048965724e-05,-0.0005995802937943439,-0.000899370440691516,-0.000899370440691516,-0.00149895073448586
-2,8300,STARFRUIT,4999,2,4998.0,29.0,,,5005,29,,,,,5002.0,0.0,[],0.0002998800479808077,9.996001599360256e-05,0.0,-0.000899640143942423,-0.0014994002399040384
-2,8400,STARFRUIT,4998,25,,,,,5005,25,,,,,5001.5,0.0,[],0.0,-0.00039988003598920324,-0.00039988003598920324,-0.0005998200539838049,-0.0012996101169649105
-2,8500,STARFRUIT,4998,1,4997.0,23.0,,,5002,2,5004.0,24.0,,,5000.0,0.0,[],-0.0001,0.0002,-0.0001,-0.0005,-0.0011
-2,8600,STARFRUIT,4998,1,4997.0,27.0,,,5004,28,,,,,5001.0,0.0,"[('5004.0', '1')]",9.998000399920016e-05,0.0001999600079984003,-0.00029994001199760045,-0.0003999200159968006,-0.001299740051989602
-2,8700,STARFRUIT,5002,9,4998.0,6.0,4997.0,24.0,5004,24,,,,,5003.0,0.0,"[('5002.0', '9'), ('5004.0', '2')]",-0.0004997001798920647,-0.0004997001798920647,-0.0004997001798920647,-0.0003997601439136518,-0.001798920647611433
-2,8800,STARFRUIT,5003,1,4997.0,20.0,,,5004,20,,,,,5003.5,0.0,"[('5003.0', '1')]",-0.000199860097931448,-0.0005995802937943439,-0.0005995802937943439,-0.000899370440691516,-0.001598880783451584
-2,8900,STARFRUIT,4999,1,4998.0,27.0,,,5004,1,5005.0,26.0,,,5001.5,0.0,[],-0.00039988003598920324,-0.000499850044986504,0.0,-0.0005998200539838049,-0.0017994601619514146
-2,9000,STARFRUIT,4997,31,,,,,5002,7,5004.0,31.0,,,4999.5,0.0,[],0.00030003000300030005,0.0,0.00020002000200020003,-0.00020002000200020003,-0.0013001300130013002
-2,9100,STARFRUIT,4998,24,,,,,5005,24,,,,,5001.5,0.0,[],9.997000899730081e-05,-0.00029991002699190244,0.0,-0.0006997900629811056,-0.001599520143956813
-2,9200,STARFRUIT,4997,28,,,,,5004,28,,,,,5000.5,0.0,[],0.0,-0.00029997000299970003,9.999000099990002e-05,-0.00019998000199980003,-0.0007999200079992001
-2,9300,STARFRUIT,5001,5,4998.0,28.0,,,5004,2,5005.0,26.0,,,5002.5,0.0,[],-0.000399800099950025,-9.995002498750625e-05,-0.0002998500749625187,-0.0006996501749125438,-0.0015992003998001
-2,9400,STARFRUIT,4997,27,,,,,5002,7,5004.0,27.0,,,4999.5,0.0,[],-0.00010001000100010001,0.0,0.00020002000200020003,-0.00020002000200020003,-0.001000100010001
-2,9500,STARFRUIT,4998,4,4997.0,25.0,,,5004,25,,,,,5001.0,0.0,[],-0.00029994001199760045,-0.00029994001199760045,-9.998000399920016e-05,-0.0003999200159968006,-0.001299740051989602
-2,9600,STARFRUIT,5000,3,4998.0,4.0,4997.0,31.0,5004,31,,,,,5002.0,0.0,[],-0.00039984006397441024,-0.0004998000799680128,-0.0002998800479808077,-0.00039984006397441024,-0.0014994002399040384
-2,9700,STARFRUIT,4997,30,,,,,5004,30,,,,,5000.5,0.0,[],-0.00029997000299970003,0.0,-9.999000099990002e-05,-9.999000099990002e-05,-0.0012998700129987
-2,9800,STARFRUIT,4998,7,4997.0,25.0,,,5003,2,5004.0,23.0,,,5000.5,0.0,[],0.00029997000299970003,0.0,9.999000099990002e-05,-0.00019998000199980003,-0.0013998600139986002
-2,9900,STARFRUIT,4997,2,4996.0,25.0,,,5001,1,5003.0,27.0,,,4999.0,0.0,[],0.00010002000400080016,0.0005001000200040008,0.00040008001600320064,0.00020004000800160032,-0.001300260052010402
-2,10000,STARFRUIT,4996,31,,,,,5003,31,,,,,4999.5,0.0,[],0.0,0.00020002000200020003,-0.00020002000200020003,0.0,-0.0012001200120012002
-2,10100,STARFRUIT,4998,6,4995.0,25.0,,,5002,25,,,,,5000.0,0.0,[],-0.0001,0.0003,0.0002,-0.0003,-0.001
-2,10200,STARFRUIT,4996,1,4995.0,29.0,,,5002,30,,,,,4999.0,0.0,"[('4996.0', '1')]",0.0003000600120024005,0.00040008001600320064,0.0003000600120024005,0.00010002000400080016,-0.0010002000400080016
-2,10300,STARFRUIT,5001,1,4996.0,23.0,,,5003,23,,,,,5002.0,0.0,[],-0.0002998800479808077,-0.00019992003198720512,-0.0002998800479808077,9.996001599360256e-05,-0.0009996001599360256
-2,10400,STARFRUIT,4996,23,,,,,5003,23,,,,,4999.5,0.0,[],0.00040004000400040005,0.00020002000200020003,0.00040004000400040005,0.0,-0.0011001100110011
-2,10500,STARFRUIT,4996,20,,,,,5003,20,,,,,4999.5,0.0,[],0.00020002000200020003,0.00020002000200020003,0.0005000500050005,-0.00020002000200020003,-0.001000100010001
-2,10600,STARFRUIT,4997,30,,,,,5002,4,5004.0,30.0,,,4999.5,0.0,[],0.00040004000400040005,0.00020002000200020003,0.00030003000300030005,0.0,-0.0009000900090009
-2,10700,STARFRUIT,4997,29,,,,,5004,29,,,,,5000.5,0.0,[],9.999000099990002e-05,-9.999000099990002e-05,9.999000099990002e-05,-0.00029997000299970003,-0.0010998900109989002
-2,10800,STARFRUIT,4997,24,,,,,5004,24,,,,,5000.5,0.0,[],9.999000099990002e-05,9.999000099990002e-05,0.0,-0.00029997000299970003,-0.0010998900109989002
-2,10900,STARFRUIT,4998,22,,,,,5005,22,,,,,5001.5,0.0,[],-0.00019994001799460162,-9.997000899730081e-05,0.00029991002699190244,-0.0005998200539838049,-0.001999400179946016
-2,11000,STARFRUIT,4997,27,,,,,5004,27,,,,,5000.5,0.0,[],0.0,-0.00039996000399960006,0.00029997000299970003,-0.00029997000299970003,-0.0011998800119988001
-2,11100,STARFRUIT,4998,29,,,,,5005,29,,,,,5001.5,0.0,"[('5005.0', '12'), ('5005.0', '2')]",-0.00019994001799460162,-9.997000899730081e-05,-9.997000899730081e-05,-0.000499850044986504,-0.0013995801259622112
-2,11200,STARFRUIT,4998,1,4997.0,20.0,,,5004,21,,,,,5001.0,0.0,[],-0.0001999600079984003,-9.998000399920016e-05,-0.0001999600079984003,-0.0003999200159968006,-0.0016996600679864027
-2,11300,STARFRUIT,4998,22,,,,,5004,2,5005.0,21.0,,,5001.0,0.0,"[('4998.0', '1')]",0.0,-9.998000399920016e-05,-9.998000399920016e-05,-0.0003999200159968006,-0.0005998800239952009
-2,11400,STARFRUIT,4997,29,,,,,5004,30,,,,,5000.5,0.0,"[('4997.0', '1')]",9.999000099990002e-05,0.00019998000199980003,0.0,-0.00039996000399960006,-0.000999900009999
-2,11500,STARFRUIT,4997,24,,,,,5004,24,,,,,5000.5,0.0,[],-0.00039996000399960006,0.00029997000299970003,-0.0005999400059994001,-0.00029997000299970003,-0.000999900009999
-2,11600,STARFRUIT,4997,30,,,,,5004,30,,,,,5000.5,0.0,[],9.999000099990002e-05,9.999000099990002e-05,0.00029997000299970003,-0.00039996000399960006,-0.0010998900109989002
-2,11700,STARFRUIT,4997,23,,,,,5003,1,5004.0,22.0,,,5000.0,0.0,[],0.0001,0.0002,0.0002,-0.0003,-0.0006
-2,11800,STARFRUIT,4998,2,4997.0,29.0,,,5004,31,,,,,5001.0,0.0,[],-9.998000399920016e-05,-9.998000399920016e-05,9.998000399920016e-05,-0.0004999000199960008,-0.0013997200559888023
-2,11900,STARFRUIT,4998,23,,,,,5004,1,5005.0,22.0,,,5001.0,0.0,[],9.998000399920016e-05,0.0003999200159968006,9.998000399920016e-05,-0.00029994001199760045,-0.0013997200559888023
-2,12000,STARFRUIT,4998,30,,,,,4999,2,5004.0,2.0,5005.0,28.0,4998.5,0.0,"[('4999.0', '2'), ('4999.0', '2')]",0.0007002100630189057,0.0007002100630189057,0.00040012003601080324,0.00020006001800540162,-0.0014004201260378114
-2,12100,STARFRUIT,4998,7,4997.0,21.0,,,5004,21,,,,,5001.0,0.0,[],0.0,0.0,-9.998000399920016e-05,0.0,-0.0014997000599880025
-2,12200,STARFRUIT,4997,23,,,,,5004,23,,,,,5000.5,0.0,[],9.999000099990002e-05,-9.999000099990002e-05,9.999000099990002e-05,0.0,-0.0012998700129987
-2,12300,STARFRUIT,4997,28,,,,,5004,28,,,,,5000.5,0.0,[],0.0,0.0,-0.0005999400059994001,0.0,-0.0006999300069993001
-2,12400,STARFRUIT,4998,25,,,,,5005,25,,,,,5001.5,0.0,[],0.00029991002699190244,-0.00019994001799460162,-0.00019994001799460162,0.00019994001799460162,-0.0013995801259622112
-2,12500,STARFRUIT,4999,1,4998.0,29.0,,,5005,29,,,,,5002.0,0.0,[],0.0,-0.000899640143942423,-0.00039984006397441024,-0.00039984006397441024,-0.0016993202718912435
-2,12600,STARFRUIT,4998,27,,,,,5004,1,5005.0,26.0,,,5001.0,0.0,[],0.0,0.0001999600079984003,-9.998000399920016e-05,-0.0006998600279944011,-0.0014997000599880025
