timestamp,symbol,alpha,mid,bid,bid_amt,ask,ask_amt
47300,STARFRUIT,69,4989.5,4987,25,4992,-1
47400,AMETHYSTS,69,9998.5,9995,24,10002,-9
47400,STARFRUIT,69,4991.0,4988,1,4994,-24
47500,AMETHYSTS,69,9998.5,9995,30,10002,-1
47500,STARFRUIT,69,4990.5,4988,30,4993,-6
47600,AMETHYSTS,69,10000.0,9996,1,10004,-1
47600,STARFRUIT,69,4991.0,4988,1,4994,-28
47700,AMETHYSTS,69,9999.0,9996,1,10002,-8
47700,STARFRUIT,69,4991.0,4988,1,4994,-23
47800,AMETHYSTS,69,9999.0,9996,1,10002,-8
47800,STARFRUIT,69,4991.5,4988,23,4995,-23
47900,AMETHYSTS,69,10003.5,10002,1,10005,-27
47900,STARFRUIT,69,4990.5,4987,27,4994,-27
48000,AMETHYSTS,69,10000.0,9995,27,10005,-27
48000,STARFRUIT,69,4990.5,4987,27,4994,-27
48100,AMETHYSTS,69,9998.5,9995,21,10002,-9
48100,STARFRUIT,69,4991.5,4989,1,4994,-21
48200,AMETHYSTS,69,10001.5,9998,5,10005,-25
48200,STARFRUIT,69,4991.5,4988,25,4995,-25
48300,AMETHYSTS,69,9997.0,9996,1,9998,-1
48300,STARFRUIT,69,4989.5,4988,29,4991,-5
48400,AMETHYSTS,69,9998.5,9995,27,10002,-7
48400,STARFRUIT,69,4992.0,4989,1,4995,-27
48500,AMETHYSTS,69,9996.5,9995,29,9998,-1
48500,STARFRUIT,69,4993.0,4990,1,4996,-29
48600,AMETHYSTS,69,10000.0,9996,1,10004,-1
48600,STARFRUIT,69,4992.5,4990,1,4995,-1
48700,AMETHYSTS,69,10000.0,9996,1,10004,-1
48700,STARFRUIT,69,4992.0,4989,1,4995,-23
48800,AMETHYSTS,69,10000.0,9996,1,10004,-1
48800,STARFRUIT,69,4992.0,4989,5,4995,-24
48900,AMETHYSTS,69,10000.0,9995,27,10005,-27
48900,STARFRUIT,69,4992.0,4989,7,4995,-27
49000,AMETHYSTS,69,10000.0,9996,2,10004,-2
49000,STARFRUIT,69,4991.5,4989,7,4994,-2
49100,AMETHYSTS,69,10000.0,9996,2,10004,-2
49100,STARFRUIT,69,4992.0,4989,8,4995,-32
49200,AMETHYSTS,69,10000.0,9996,1,10004,-1
49200,STARFRUIT,69,4991.0,4988,21,4994,-1
49300,AMETHYSTS,69,10001.0,9998,9,10004,-1
49300,STARFRUIT,69,4987.5,4987,22,4988,-1
49400,AMETHYSTS,69,10000.0,9995,20,10005,-20
49400,STARFRUIT,69,4993.0,4992,14,4994,-20
49500,AMETHYSTS,69,10000.0,9996,2,10004,-2
49500,STARFRUIT,69,4991.0,4988,8,4994,-32
49600,AMETHYSTS,69,10000.0,9995,24,10005,-24
49600,STARFRUIT,69,4993.0,4992,1,4994,-24
49700,AMETHYSTS,69,10001.0,9998,7,10004,-2
49700,STARFRUIT,69,4990.0,4987,28,4993,-2
49800,AMETHYSTS,69,10000.0,9996,2,10004,-2
49800,STARFRUIT,69,4987.5,4987,25,4988,-5
49900,AMETHYSTS,69,10001.5,9998,3,10005,-23
49900,STARFRUIT,69,4989.5,4986,23,4993,-23
50000,AMETHYSTS,69,10000.0,9996,1,10004,-1
50000,STARFRUIT,69,4989.0,4986,1,4992,-21
50100,AMETHYSTS,69,10000.0,9995,24,10005,-24
50100,STARFRUIT,69,4988.5,4986,24,4991,-2
50200,AMETHYSTS,69,10000.0,9995,24,10005,-24
50200,STARFRUIT,69,4988.5,4985,24,4992,-24
50300,AMETHYSTS,69,9998.5,9995,30,10002,-10
50300,STARFRUIT,69,4988.5,4985,30,4992,-30
50400,AMETHYSTS,69,9999.0,9998,4,10000,-2
50400,STARFRUIT,69,4986.5,4985,23,4988,-2
50500,AMETHYSTS,69,10000.0,9996,2,10004,-2
50500,STARFRUIT,69,4989.0,4986,2,4992,-25
50600,AMETHYSTS,69,10003.0,10002,1,10004,-2
50600,STARFRUIT,69,4985.5,4985,23,4986,-8
50700,AMETHYSTS,69,10000.0,9996,2,10004,-2
50700,STARFRUIT,69,4989.0,4986,2,4992,-24
50800,AMETHYSTS,69,10003.0,10002,5,10004,-2
50800,STARFRUIT,69,4992.0,4991,1,4993,-24
50900,AMETHYSTS,69,10000.0,9996,1,10004,-1
50900,STARFRUIT,69,4988.5,4986,28,4991,-4
51000,AMETHYSTS,69,10000.0,9996,2,10004,-2
51000,STARFRUIT,69,4989.5,4986,28,4993,-28
51100,AMETHYSTS,69,10001.0,9998,6,10004,-1
51100,STARFRUIT,69,4989.0,4986,26,4992,-1
51200,AMETHYSTS,69,10000.0,9996,2,10004,-2
51200,STARFRUIT,69,4989.0,4986,2,4992,-30
51300,AMETHYSTS,69,10000.0,9996,1,10004,-1
51300,STARFRUIT,69,4988.5,4985,25,4992,-25
51400,AMETHYSTS,69,9998.5,9995,30,10002,-3
51400,STARFRUIT,69,4988.5,4985,30,4992,-30
51500,AMETHYSTS,69,10000.0,9995,30,10005,-30
51500,STARFRUIT,69,4991.5,4991,1,4992,-30
51600,AMETHYSTS,69,10001.0,10000,5,10002,-1
51600,STARFRUIT,69,4990.0,4988,5,4992,-24
51700,AMETHYSTS,69,10000.0,9995,20,10005,-20
51700,STARFRUIT,69,4985.0,4984,20,4986,-4
51800,AMETHYSTS,69,10000.0,9996,1,10004,-1
51800,STARFRUIT,69,4988.5,4985,25,4992,-25
51900,AMETHYSTS,69,10000.0,9996,1,10004,-1
51900,STARFRUIT,69,4991.0,4990,4,4992,-24
52000,AMETHYSTS,69,10001.5,9998,3,10005,-29
52000,STARFRUIT,69,4987.5,4985,29,4990,-6
52100,AMETHYSTS,69,10000.0,9995,21,10005,-21
52100,STARFRUIT,69,4988.5,4985,21,4992,-21
52200,AMETHYSTS,69,10000.0,9996,2,10004,-2
52200,STARFRUIT,69,4988.0,4985,31,4991,-2
52300,AMETHYSTS,69,10003.0,10002,1,10004,-1
52300,STARFRUIT,69,4990.5,4990,1,4991,-1
52400,AMETHYSTS,69,10001.0,9998,3,10004,-1
52400,STARFRUIT,69,4988.0,4985,30,4991,-1
52500,AMETHYSTS,69,9997.0,9996,1,9998,-1
52500,STARFRUIT,69,4990.5,4990,1,4991,-28
52600,AMETHYSTS,69,9999.0,9998,1,10000,-4
52600,STARFRUIT,69,4986.5,4985,23,4988,-4
52700,AMETHYSTS,69,10000.0,9996,2,10004,-2
52700,STARFRUIT,69,4988.5,4985,26,4992,-27
52800,AMETHYSTS,69,10000.0,9995,26,10005,-26
52800,STARFRUIT,69,4988.5,4985,26,4992,-26
52900,AMETHYSTS,69,10000.0,9995,30,10005,-30
52900,STARFRUIT,69,4987.5,4984,30,4991,-30
53000,AMETHYSTS,69,10003.0,10002,1,10004,-1
53000,STARFRUIT,69,4987.5,4984,21,4991,-21
53100,AMETHYSTS,69,10000.0,9995,24,10005,-24
53100,STARFRUIT,69,4987.5,4984,24,4991,-24
53200,AMETHYSTS,69,10000.0,9996,1,10004,-1
53200,STARFRUIT,69,4990.5,4990,1,4991,-31
53300,AMETHYSTS,69,10000.0,9995,29,10005,-29
53300,STARFRUIT,69,4987.5,4984,29,4991,-29
53400,AMETHYSTS,69,10001.0,9998,6,10004,-2
53400,STARFRUIT,69,4987.5,4984,25,4991,-25
53500,AMETHYSTS,69,9999.0,9996,2,10002,-1
53500,STARFRUIT,69,4987.5,4984,23,4991,-23
53600,AMETHYSTS,69,9996.5,9995,24,9998,-9
53600,STARFRUIT,69,4988.5,4985,24,4992,-24
53700,AMETHYSTS,69,10001.5,9998,1,10005,-30
53700,STARFRUIT,69,4988.5,4985,30,4992,-30
53800,AMETHYSTS,69,10003.5,10002,3,10005,-30
53800,STARFRUIT,69,4988.5,4985,30,4992,-30
53900,AMETHYSTS,69,10000.0,9996,2,10004,-2
53900,STARFRUIT,69,4989.0,4986,2,4992,-27
54000,AMETHYSTS,69,10001.0,9998,6,10004,-1
54000,STARFRUIT,69,4988.5,4986,31,4991,-1
54100,AMETHYSTS,69,10001.0,9998,2,10004,-2
54100,STARFRUIT,69,4988.5,4986,24,4991,-2
54200,AMETHYSTS,69,10000.0,9995,28,10005,-28
54200,STARFRUIT,69,4989.5,4986,28,4993,-28
54300,AMETHYSTS,69,10000.0,9996,2,10004,-2
54300,STARFRUIT,69,4991.5,4991,1,4992,-2
54400,AMETHYSTS,69,10000.0,9995,29,10005,-29
54400,STARFRUIT,69,4989.5,4986,29,4993,-29
54500,AMETHYSTS,69,10000.0,9996,1,10004,-1
54500,STARFRUIT,69,4989.0,4986,1,4992,-21
54600,AMETHYSTS,69,10003.5,10002,3,10005,-27
54600,STARFRUIT,69,4988.5,4985,27,4992,-27
54700,AMETHYSTS,69,10000.0,9996,2,10004,-2
54700,STARFRUIT,69,4985.0,4984,29,4986,-4
54800,AMETHYSTS,69,10001.5,9998,8,10005,-27
54800,STARFRUIT,69,4986.5,4984,27,4989,-1
54900,AMETHYSTS,69,9999.0,9996,1,10002,-3
54900,STARFRUIT,69,4987.5,4984,29,4991,-29
55000,AMETHYSTS,69,9999.0,9996,2,10002,-8
55000,STARFRUIT,69,4987.5,4985,6,4990,-2
55100,AMETHYSTS,69,10000.0,9995,29,10005,-29
55100,STARFRUIT,69,4988.0,4985,8,4991,-29
55200,AMETHYSTS,69,10000.0,9996,2,10004,-2
55200,STARFRUIT,69,4984.5,4984,23,4985,-5
55300,AMETHYSTS,69,9997.0,9996,2,9998,-1
55300,STARFRUIT,69,4988.0,4985,2,4991,-29
55400,AMETHYSTS,69,10001.0,9998,3,10004,-1
55400,STARFRUIT,69,4988.5,4986,2,4991,-1
55500,AMETHYSTS,69,9998.5,9995,25,10002,-9
55500,STARFRUIT,69,4990.5,4990,1,4991,-25
55600,AMETHYSTS,69,10000.0,9995,26,10005,-26
55600,STARFRUIT,69,4988.0,4985,3,4991,-26
55700,AMETHYSTS,69,10000.0,9996,2,10004,-2
55700,STARFRUIT,69,4988.0,4985,2,4991,-23
55800,AMETHYSTS,69,10001.0,9998,6,10004,-1
55800,STARFRUIT,69,4987.5,4984,27,4991,-27
55900,AMETHYSTS,69,10000.0,9995,22,10005,-22
55900,STARFRUIT,69,4987.5,4984,22,4991,-22
56000,AMETHYSTS,69,9999.0,9996,2,10002,-10
56000,STARFRUIT,69,4984.5,4984,2,4985,-3
56100,AMETHYSTS,69,10000.0,9996,2,10004,-2
56100,STARFRUIT,69,4986.5,4983,22,4990,-22
56200,AMETHYSTS,69,10000.0,9996,1,10004,-1
56200,STARFRUIT,69,4988.5,4987,2,4990,-30
56300,AMETHYSTS,69,10003.0,10002,1,10004,-2
56300,STARFRUIT,69,4986.0,4983,8,4989,-27
56400,AMETHYSTS,69,10000.0,9996,1,10004,-1
56400,STARFRUIT,69,4985.5,4982,31,4989,-31
56500,AMETHYSTS,69,10000.0,9996,2,10004,-2
56500,STARFRUIT,69,4985.5,4982,29,4989,-29
56600,AMETHYSTS,69,9999.0,9996,2,10002,-4
56600,STARFRUIT,69,4986.0,4983,2,4989,-31
56700,AMETHYSTS,69,9999.0,9998,3,10000,-2
56700,STARFRUIT,69,4988.0,4987,6,4989,-26
56800,AMETHYSTS,69,10003.0,10002,1,10004,-2
56800,STARFRUIT,69,4985.5,4982,24,4989,-24
56900,AMETHYSTS,69,10000.0,9996,2,10004,-2
56900,STARFRUIT,69,4986.0,4983,4,4989,-22
57000,AMETHYSTS,69,10000.0,9996,1,10004,-1
57000,STARFRUIT,69,4985.5,4983,28,4988,-8
57100,AMETHYSTS,69,10000.0,9996,2,10004,-2
57100,STARFRUIT,69,4987.0,4984,2,4990,-27
57200,AMETHYSTS,69,10003.0,10002,2,10004,-1
57200,STARFRUIT,69,4989.5,4989,1,4990,-27
57300,AMETHYSTS,69,9999.0,9996,1,10002,-9
57300,STARFRUIT,69,4987.0,4984,1,4990,-27
57400,AMETHYSTS,69,10000.0,9995,24,10005,-24
57400,STARFRUIT,69,4986.5,4984,24,4989,-2
57500,AMETHYSTS,69,10001.0,9998,5,10004,-2
57500,STARFRUIT,69,4990.0,4989,5,4991,-2
57600,AMETHYSTS,69,10000.0,9995,24,10005,-24
57600,STARFRUIT,69,4987.5,4984,24,4991,-24
57700,AMETHYSTS,69,10000.0,9995,29,10005,-29
57700,STARFRUIT,69,4988.0,4985,29,4991,-29
57800,AMETHYSTS,69,10001.0,9998,1,10004,-2
57800,STARFRUIT,69,4987.5,4984,31,4991,-31
57900,AMETHYSTS,69,9997.0,9996,2,9998,-1
57900,STARFRUIT,69,4985.5,4984,27,4987,-6
58000,AMETHYSTS,69,9997.0,9996,1,9998,-4
58000,STARFRUIT,69,4987.0,4984,5,4990,-25
58100,AMETHYSTS,69,10000.0,9995,23,10005,-23
58100,STARFRUIT,69,4986.5,4983,23,4990,-23
58200,AMETHYSTS,69,10000.0,9996,1,10004,-1
58200,STARFRUIT,69,4986.5,4983,31,4990,-31
58300,AMETHYSTS,69,10000.0,9995,29,10005,-29
58300,STARFRUIT,69,4986.5,4983,29,4990,-29
58400,AMETHYSTS,69,10000.0,9996,2,10004,-2
58400,STARFRUIT,69,4985.5,4983,23,4988,-1
58500,AMETHYSTS,69,9998.5,9995,21,10002,-1
58500,STARFRUIT,69,4986.5,4983,21,4990,-21
58600,AMETHYSTS,69,10003.5,10002,1,10005,-25
58600,STARFRUIT,69,4985.5,4983,25,4988,-7
58700,AMETHYSTS,69,10000.0,9996,2,10004,-2
58700,STARFRUIT,69,4987.0,4984,2,4990,-32
58800,AMETHYSTS,69,9998.5,9995,29,10002,-1
58800,STARFRUIT,69,4985.5,4982,29,4989,-29
58900,AMETHYSTS,69,10000.0,9996,1,10004,-1
58900,STARFRUIT,69,4986.5,4983,25,4990,-25
59000,AMETHYSTS,69,10000.0,9996,2,10004,-2
59000,STARFRUIT,69,4987.0,4984,22,4990,-2
59100,AMETHYSTS,69,10000.0,9995,27,10005,-27
59100,STARFRUIT,69,4987.0,4984,7,4990,-27
59200,AMETHYSTS,69,10001.0,9998,4,10004,-2
59200,STARFRUIT,69,4987.0,4984,31,4990,-2
59300,AMETHYSTS,69,10000.0,9996,1,10004,-1
59300,STARFRUIT,69,4985.5,4983,26,4988,-2
59400,AMETHYSTS,69,10000.0,9996,1,10004,-1
59400,STARFRUIT,69,4986.0,4983,1,4989,-22
59500,AMETHYSTS,69,10003.5,10002,5,10005,-23
59500,STARFRUIT,69,4985.5,4982,23,4989,-23
59600,AMETHYSTS,69,10000.0,9996,2,10004,-2
59600,STARFRUIT,69,4986.5,4983,29,4990,-29
59700,AMETHYSTS,69,10000.0,9995,21,10005,-21
59700,STARFRUIT,69,4985.5,4982,21,4989,-21
59800,AMETHYSTS,69,10000.0,9996,1,10004,-1
59800,STARFRUIT,69,4985.5,4982,25,4989,-25
59900,AMETHYSTS,69,9999.0,9996,1,10002,-6
59900,STARFRUIT,69,4986.0,4983,24,4989,-1
60000,AMETHYSTS,69,10001.5,9998,3,10005,-22
60000,STARFRUIT,69,4985.5,4982,22,4989,-22
60100,AMETHYSTS,69,10000.0,9996,2,10004,-2
60100,STARFRUIT,69,4985.5,4982,27,4989,-27
60200,AMETHYSTS,69,10000.0,9995,25,10005,-25
60200,STARFRUIT,69,4988.0,4987,3,4989,-25
60300,AMETHYSTS,69,10000.0,9996,1,10004,-1
60300,STARFRUIT,69,4986.0,4983,1,4989,-28
60400,AMETHYSTS,69,9997.0,9996,1,9998,-1
60400,STARFRUIT,69,4986.0,4983,1,4989,-21
60500,AMETHYSTS,69,10000.0,9996,1,10004,-1
60500,STARFRUIT,69,4987.0,4984,1,4990,-24
60600,AMETHYSTS,69,10000.0,9996,2,10004,-2
60600,STARFRUIT,69,4987.0,4984,2,4990,-24
60700,AMETHYSTS,69,10000.0,9995,22,10005,-22
60700,STARFRUIT,69,4985.5,4983,22,4988,-5
60800,AMETHYSTS,69,10003.0,10002,10,10004,-2
60800,STARFRUIT,69,4986.5,4983,31,4990,-32
60900,AMETHYSTS,69,10000.0,9996,2,10004,-2
60900,STARFRUIT,69,4983.5,4983,31,4984,-3
61000,AMETHYSTS,69,10000.0,9995,28,10005,-28
61000,STARFRUIT,69,4985.5,4982,28,4989,-28
61100,AMETHYSTS,69,10000.0,9995,29,10005,-29
61100,STARFRUIT,69,4985.5,4983,29,4988,-3
61200,AMETHYSTS,69,9999.0,9998,9,10000,-2
61200,STARFRUIT,69,4984.5,4983,22,4986,-2
61300,AMETHYSTS,69,10000.0,9996,1,10004,-1
61300,STARFRUIT,69,4985.5,4982,23,4989,-23
61400,AMETHYSTS,69,10000.0,9996,1,10004,-1
61400,STARFRUIT,69,4985.0,4982,31,4988,-1
61500,AMETHYSTS,69,10000.0,9996,2,10004,-2
61500,STARFRUIT,69,4985.5,4982,29,4989,-29
61600,AMETHYSTS,69,10000.0,9996,2,10004,-2
61600,STARFRUIT,69,4984.5,4982,30,4987,-5
61700,AMETHYSTS,69,10000.0,9996,1,10004,-1
61700,STARFRUIT,69,4983.5,4981,26,4986,-7
61800,AMETHYSTS,69,10000.0,9995,20,10005,-20
61800,STARFRUIT,69,4984.5,4981,20,4988,-20
61900,AMETHYSTS,69,9996.5,9995,26,9998,-1
61900,STARFRUIT,69,4985.5,4982,26,4989,-26
62000,AMETHYSTS,69,10000.0,9995,20,10005,-20
62000,STARFRUIT,69,4988.0,4987,1,4989,-20
62100,AMETHYSTS,69,10000.0,9996,2,10004,-2
62100,STARFRUIT,69,4985.5,4982,25,4989,-25
62200,AMETHYSTS,69,9998.5,9995,25,10002,-3
62200,STARFRUIT,69,4984.5,4981,25,4988,-25
62300,AMETHYSTS,69,10000.0,9995,22,10005,-22
62300,STARFRUIT,69,4985.5,4982,22,4989,-22
62400,AMETHYSTS,69,10000.0,9996,2,10004,-2
62400,STARFRUIT,69,4984.5,4982,25,4987,-8
62500,AMETHYSTS,69,10000.0,9996,1,10004,-1
62500,STARFRUIT,69,4986.5,4984,2,4989,-1
62600,AMETHYSTS,69,10000.0,9995,29,10005,-29
62600,STARFRUIT,69,4987.5,4984,29,4991,-29
62700,AMETHYSTS,69,10000.0,9996,2,10004,-2
62700,STARFRUIT,69,4987.0,4984,26,4990,-2
62800,AMETHYSTS,69,10000.0,9995,26,10005,-26
62800,STARFRUIT,69,4983.5,4983,26,4984,-1
62900,AMETHYSTS,69,9997.0,9996,2,9998,-4
62900,STARFRUIT,69,4986.5,4984,29,4989,-1
63000,AMETHYSTS,69,10000.0,9995,29,10005,-29
63000,STARFRUIT,69,4985.5,4983,29,4988,-4
63100,AMETHYSTS,69,10000.0,9996,2,10004,-2
63100,STARFRUIT,69,4987.0,4984,1,4990,-26
63200,AMETHYSTS,69,10000.0,9995,28,10005,-28
63200,STARFRUIT,69,4986.5,4983,28,4990,-28
63300,AMETHYSTS,69,10000.0,9996,2,10004,-2
63300,STARFRUIT,69,4987.0,4984,32,4990,-2
63400,AMETHYSTS,69,10000.0,9996,2,10004,-2
63400,STARFRUIT,69,4989.0,4988,3,4990,-26
63500,AMETHYSTS,69,10001.5,9998,8,10005,-20
63500,STARFRUIT,69,4987.0,4984,2,4990,-20
63600,AMETHYSTS,69,10000.0,9995,21,10005,-21
63600,STARFRUIT,69,4989.0,4988,1,4990,-21
63700,AMETHYSTS,69,9999.0,9996,2,10002,-6
63700,STARFRUIT,69,4986.0,4983,8,4989,-30
63800,AMETHYSTS,69,10000.0,9996,1,10004,-1
63800,STARFRUIT,69,4984.5,4982,21,4987,-7
63900,AMETHYSTS,69,10000.0,9995,21,10005,-21
63900,STARFRUIT,69,4984.5,4982,21,4987,-6
64000,AMETHYSTS,69,10001.5,9998,6,10005,-30
64000,STARFRUIT,69,4985.5,4982,30,4989,-30
64100,AMETHYSTS,69,9998.5,9995,27,10002,-6
64100,STARFRUIT,69,4985.5,4982,27,4989,-27
64200,AMETHYSTS,69,10000.0,9996,1,10004,-1
64200,STARFRUIT,69,4985.0,4982,25,4988,-1
64300,AMETHYSTS,69,10001.0,9998,7,10004,-1
64300,STARFRUIT,69,4985.5,4982,23,4989,-23
64400,AMETHYSTS,69,10001.0,9998,8,10004,-2
64400,STARFRUIT,69,4986.0,4983,4,4989,-29
64500,AMETHYSTS,69,10001.0,9998,5,10004,-2
64500,STARFRUIT,69,4985.0,4983,2,4987,-6
64600,AMETHYSTS,69,10000.0,9995,26,10005,-26
64600,STARFRUIT,69,4985.5,4982,26,4989,-26
64700,AMETHYSTS,69,10000.0,9995,28,10005,-28
64700,STARFRUIT,69,4985.5,4982,28,4989,-28
64800,AMETHYSTS,69,10000.0,9996,2,10004,-2
64800,STARFRUIT,69,4986.0,4983,2,4989,-32
64900,AMETHYSTS,69,10000.0,9996,2,10004,-2
64900,STARFRUIT,69,4985.0,4983,2,4987,-3
65000,AMETHYSTS,69,9996.5,9995,25,9998,-1
65000,STARFRUIT,69,4986.5,4983,25,4990,-25
65100,AMETHYSTS,69,10000.0,9996,2,10004,-2
65100,STARFRUIT,69,4986.0,4983,25,4989,-2
65200,AMETHYSTS,69,10001.5,9998,8,10005,-29
65200,STARFRUIT,69,4989.0,4988,1,4990,-29
65300,AMETHYSTS,69,9998.5,9995,21,10002,-3
65300,STARFRUIT,69,4985.5,4983,21,4988,-2
65400,AMETHYSTS,69,9998.0,9996,2,10000,-3
65400,STARFRUIT,69,4984.5,4983,28,4986,-3
65500,AMETHYSTS,69,10000.0,9996,2,10004,-2
65500,STARFRUIT,69,4986.0,4983,9,4989,-29
65600,AMETHYSTS,69,10001.5,9998,5,10005,-20
65600,STARFRUIT,69,4985.5,4982,20,4989,-20
65700,AMETHYSTS,69,10000.0,9995,29,10005,-29
65700,STARFRUIT,69,4985.5,4982,29,4989,-29
65800,AMETHYSTS,69,10001.5,9998,9,10005,-20
65800,STARFRUIT,69,4984.5,4982,20,4987,-7
65900,AMETHYSTS,69,10000.0,9996,1,10004,-1
65900,STARFRUIT,69,4986.0,4983,6,4989,-24
66000,AMETHYSTS,69,10001.0,9998,4,10004,-2
66000,STARFRUIT,69,4986.0,4983,2,4989,-24
66100,AMETHYSTS,69,9997.0,9996,1,9998,-1
66100,STARFRUIT,69,4985.5,4982,27,4989,-27
66200,AMETHYSTS,69,10003.5,10002,1,10005,-20
66200,STARFRUIT,69,4987.0,4985,5,4989,-20
66300,AMETHYSTS,69,10000.0,9996,1,10004,-1
66300,STARFRUIT,69,4988.5,4988,1,4989,-1
66400,AMETHYSTS,69,9996.5,9995,21,9998,-3
66400,STARFRUIT,69,4986.5,4983,21,4990,-21
66500,AMETHYSTS,69,10000.0,9996,2,10004,-2
66500,STARFRUIT,69,4986.0,4983,2,4989,-22
66600,AMETHYSTS,69,10000.0,9995,22,10005,-22
66600,STARFRUIT,69,4984.5,4982,22,4987,-3
66700,AMETHYSTS,69,10001.5,9998,9,10005,-27
66700,STARFRUIT,69,4986.5,4983,27,4990,-27
66800,AMETHYSTS,69,10000.0,9995,30,10005,-30
66800,STARFRUIT,69,4986.5,4983,30,4990,-30
66900,AMETHYSTS,69,10001.5,9998,4,10005,-23
66900,STARFRUIT,69,4990.0,4989,1,4991,-23
67000,AMETHYSTS,69,10000.0,9996,1,10004,-1
67000,STARFRUIT,69,4987.5,4984,25,4991,-25
67100,AMETHYSTS,69,10000.0,9995,23,10005,-23
67100,STARFRUIT,69,4986.5,4983,23,4990,-23
67200,AMETHYSTS,69,9999.0,9996,2,10002,-3
67200,STARFRUIT,69,4987.0,4984,1,4990,-22
67300,AMETHYSTS,69,9996.5,9995,30,9998,-3
67300,STARFRUIT,69,4988.0,4985,1,4991,-30
67400,AMETHYSTS,69,10001.0,9998,4,10004,-1
67400,STARFRUIT,69,4986.5,4983,26,4990,-26
67500,AMETHYSTS,69,10000.0,9995,21,10005,-21
67500,STARFRUIT,69,4986.5,4983,20,4990,-21
67600,AMETHYSTS,69,10000.0,9996,2,10004,-2
67600,STARFRUIT,69,4986.5,4983,27,4990,-27
67700,AMETHYSTS,69,10000.0,9996,1,10004,-1
67700,STARFRUIT,69,4987.0,4984,4,4990,-30
67800,AMETHYSTS,69,10001.5,9998,3,10005,-30
67800,STARFRUIT,69,4987.0,4984,8,4990,-30
67900,AMETHYSTS,69,10000.0,9995,25,10005,-25
67900,STARFRUIT,69,4986.5,4983,25,4990,-25
68000,AMETHYSTS,69,10000.0,9996,2,10004,-2
68000,STARFRUIT,69,4987.5,4984,23,4991,-23
68100,AMETHYSTS,69,10000.0,9996,2,10004,-2
68100,STARFRUIT,69,4986.5,4984,31,4989,-4
68200,AMETHYSTS,69,10000.0,9996,2,10004,-2
68200,STARFRUIT,69,4989.5,4989,1,4990,-31
68300,AMETHYSTS,69,10000.0,9996,1,10004,-1
68300,STARFRUIT,69,4989.5,4989,1,4990,-29
68400,AMETHYSTS,69,10000.0,9996,2,10004,-2
68400,STARFRUIT,69,4986.5,4983,28,4990,-28
68500,AMETHYSTS,69,9998.5,9995,23,10002,-5
68500,STARFRUIT,69,4987.5,4984,23,4991,-23
68600,AMETHYSTS,69,10000.0,9996,1,10004,-1
68600,STARFRUIT,69,4987.0,4984,24,4990,-1
68700,AMETHYSTS,69,10000.0,9996,1,10004,-1
68700,STARFRUIT,69,4987.0,4984,1,4990,-28
68800,AMETHYSTS,69,9996.5,9995,22,9998,-1
68800,STARFRUIT,69,4987.5,4984,22,4991,-22
68900,AMETHYSTS,69,10000.0,9996,1,10004,-1
68900,STARFRUIT,69,4990.5,4990,1,4991,-28
69000,AMETHYSTS,69,10000.0,9996,2,10004,-2
69000,STARFRUIT,69,4987.5,4984,30,4991,-30
69100,AMETHYSTS,69,10001.0,9998,9,10004,-1
69100,STARFRUIT,69,4985.5,4985,31,4986,-1
69200,AMETHYSTS,69,10000.0,9996,2,10004,-2
69200,STARFRUIT,69,4991.0,4990,1,4992,-30
69300,AMETHYSTS,69,9996.5,9995,21,9998,-1
69300,STARFRUIT,69,4991.0,4990,1,4992,-21
69400,AMETHYSTS,69,10003.0,10002,1,10004,-1
69400,STARFRUIT,69,4988.5,4985,26,4992,-26
69500,AMETHYSTS,69,10001.0,9998,1,10004,-2
69500,STARFRUIT,69,4989.0,4986,6,4992,-26
69600,AMETHYSTS,69,10000.0,9995,23,10005,-23
69600,STARFRUIT,69,4988.5,4985,22,4992,-23
69700,AMETHYSTS,69,10003.0,10002,1,10004,-1
69700,STARFRUIT,69,4988.0,4985,1,4991,-21
69800,AMETHYSTS,69,10000.0,9996,1,10004,-1
69800,STARFRUIT,69,4988.0,4985,1,4991,-24
69900,AMETHYSTS,69,10000.0,9996,2,10004,-2
69900,STARFRUIT,69,4988.0,4985,2,4991,-29
70000,AMETHYSTS,69,10000.0,9996,2,10004,-2
70000,STARFRUIT,69,4988.0,4985,2,4991,-29
70100,AMETHYSTS,69,10000.0,9996,2,10004,-2
70100,STARFRUIT,69,4984.5,4984,24,4985,-1
70200,AMETHYSTS,69,10000.0,9996,1,10004,-1
70200,STARFRUIT,69,4988.0,4985,22,4991,-1
70300,AMETHYSTS,69,9997.0,9996,1,9998,-2
70300,STARFRUIT,69,4988.5,4985,26,4992,-26
70400,AMETHYSTS,69,10000.0,9995,26,10005,-26
70400,STARFRUIT,69,4986.5,4984,26,4989,-6
70500,AMETHYSTS,69,9997.5,9995,23,10000,-3
70500,STARFRUIT,69,4985.5,4984,23,4987,-3
70600,AMETHYSTS,69,10000.0,9996,1,10004,-1
70600,STARFRUIT,69,4988.0,4985,6,4991,-28
70700,AMETHYSTS,69,10000.0,9995,26,10005,-26
70700,STARFRUIT,69,4986.5,4983,26,4990,-26
70800,AMETHYSTS,69,10003.5,10002,1,10005,-27
70800,STARFRUIT,69,4983.5,4983,27,4984,-1
70900,AMETHYSTS,69,10000.0,9996,2,10004,-2
70900,STARFRUIT,69,4986.5,4983,32,4990,-32
